	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	estado
809	3.00080	-1.52018	-0.76557	-0.69942	3.04611	-1.08057	-1.06747	-1.02185	-1.04040	-0.79071	-0.69090	-0.89789	-0.81559	-0.02059	-0.61176	-0.98215	-0.98376	-0.63886	-0.16913	-0.49627	-1.22193	-0.78693	-0.70379	0.25321	-0.51673	-1.05275	-3.17657	-1.94656	-1.29326	-1.12662	-1.06978	-1.03344	v/at
810	1.34371	-1.41035	-0.95725	-0.46970	2.84479	-0.22903	-0.21963	-0.25237	-1.15508	-0.94081	-0.62161	-0.20405	-0.27472	0.13894	-0.55461	-0.19839	-0.10011	-0.66245	0.14860	-0.59346	-0.73122	0.10206	-0.72648	0.37699	-0.56161	-0.79735	-2.91163	-2.12241	-1.59345	-1.40629	-1.32918	-1.27983	ac
811	2.84739	-1.57597	-0.90375	-0.45169	3.20641	-0.75068	-0.75164	-0.81739	-1.15079	-0.91108	-0.65678	-0.58250	-0.52217	0.33326	-0.40062	-0.58732	-0.67001	-0.52163	0.39113	-0.39989	-0.99967	-0.38698	-0.43670	-0.03796	-0.26786	-0.69561	-3.38721	-2.24203	-1.57662	-1.34901	-1.26746	-1.22741	ac
812	3.26939	-1.83074	-0.88841	-0.83626	3.01364	0.04200	0.06430	0.08112	-1.09575	-0.76981	-0.55422	0.26622	-0.86787	0.07038	-0.60686	-1.16444	0.04665	-0.80679	0.08174	-0.58139	-1.51779	0.47974	-0.79677	0.33262	-0.54121	-1.39052	-3.09483	-2.14937	-1.55361	-1.36054	-1.28258	-1.24896	v/at
813	2.28856	-1.77991	-0.96060	-0.62760	3.05851	0.18975	0.23409	0.22875	-1.15719	-0.93570	-0.82786	0.12656	-0.51143	0.09779	-0.61766	-0.66014	0.28410	-0.75375	0.13739	-0.60517	-1.12173	0.51555	-0.80242	0.36935	-0.56768	-1.13501	-3.08464	-2.28980	-1.71529	-1.50622	-1.42229	-1.37665	ac
814	2.29212	-1.94670	-0.97340	-0.88539	2.06913	-0.50642	-0.56471	-0.61990	-1.15900	-0.87139	-0.61515	-0.53723	-0.96321	-0.03102	-0.67462	-1.23800	-0.33159	-0.90010	0.11219	-0.61364	-1.68786	-0.00046	-0.87863	0.37105	-0.57286	-1.63725	-1.94011	-2.01347	-1.58170	-1.39059	-1.32995	-1.31624	ac
815	0.57282	-0.86445	-0.86219	-0.56199	1.51729	-0.22173	-0.20398	-0.16892	-1.11432	-0.77245	-0.63398	0.16302	-0.58167	-0.01876	-0.53118	-0.17920	-0.29364	-0.55866	0.22907	-0.52012	-0.28129	0.24223	-0.65813	0.37827	-0.52062	-0.59718	-1.50969	-1.29768	-1.05275	-0.96414	-0.91090	-0.87658	v/at
816	2.72173	-1.95287	-0.98478	-0.52306	3.36527	-0.36196	-0.33596	-0.30435	-1.16788	-0.97000	-0.80982	-0.54030	-0.40722	0.21412	-0.58686	-0.79471	-0.13035	-0.69381	0.18906	-0.60000	-1.26175	-0.09617	-0.77050	0.39635	-0.56647	-1.10120	-3.50315	-2.44301	-1.78327	-1.55571	-1.46281	-1.40993	ac
817	3.69522	-2.09152	-0.98609	-0.40584	3.63599	-0.51939	-0.49375	-0.46928	-1.15564	-0.96203	-0.84455	-0.56274	-0.18642	0.28515	-0.54503	-0.90235	-0.36569	-0.63424	0.19989	-0.59574	-1.38109	-0.16840	-0.70839	0.41061	-0.56211	-0.99973	-3.79410	-2.51770	-1.80943	-1.56230	-1.45312	-1.38937	ac
818	4.01986	-2.37645	-1.00190	-0.89581	3.53109	-0.21967	-0.21130	-0.23437	-1.16719	-0.97621	-0.80401	-0.25577	-0.98843	-0.02724	-0.67696	-1.37864	-0.02574	-0.92154	0.12482	-0.61513	-1.99276	0.11400	-0.90216	0.37325	-0.57419	-1.88210	-3.48250	-2.59858	-1.88808	-1.63409	-1.53067	-1.47300	ac
819	-0.38034	-0.13164	-0.73854	-0.08215	0.61399	1.04992	1.05526	1.06210	-1.12067	-0.68436	-0.38739	1.15637	-0.06796	-0.41930	-0.37147	0.50963	0.94640	-0.17401	-0.15227	-0.41032	0.40972	0.57174	-0.42433	0.18653	-0.45301	0.03804	-0.65406	-0.49728	-0.45422	-0.42139	-0.36742	-0.31719	v/at
820	4.54992	-2.13890	-0.94201	-0.86110	3.25892	-1.08191	-1.04678	-1.05408	-1.13613	-0.87265	-0.72251	-1.15639	-0.83193	0.11960	-0.57007	-1.21778	-0.92380	-0.89580	0.13814	-0.60943	-1.93085	-0.81409	-0.83254	0.39013	-0.55984	-1.48244	-3.35400	-2.39081	-1.74037	-1.52091	-1.45172	-1.42161	ac
821	3.70203	-2.20478	-1.00515	-0.83550	3.49082	-1.10594	-1.09563	-1.12919	-1.17241	-0.97594	-0.78258	-1.16161	-0.91761	-0.01354	-0.66422	-1.09163	-0.90183	-0.88222	0.11427	-0.61313	-1.56670	-0.63088	-0.87957	0.36788	-0.57286	-1.65164	-3.44939	-2.63811	-1.91417	-1.65343	-1.54614	-1.48819	ac
822	-0.52374	0.17358	-0.54324	-0.23843	-0.26919	1.18661	1.19902	1.15616	-1.00313	-0.41792	0.12855	1.29301	-0.26994	-0.27181	-0.44185	0.40101	1.02315	-0.20819	-0.13125	-0.39050	0.48164	0.87443	-0.39350	0.19814	-0.45202	0.12954	0.32458	0.27860	0.15904	0.10246	0.09783	0.11480	v/at
823	1.06588	-1.20081	-0.92038	-0.41008	2.40466	-0.47198	-0.43417	-0.37492	-1.16551	-0.89763	-0.68816	-0.54738	-0.19935	0.27129	-0.50969	-0.13360	-0.34291	-0.60309	0.18554	-0.57952	-0.56542	-0.12729	-0.64985	0.39716	-0.54290	-0.54053	-2.43566	-1.89468	-1.44102	-1.29942	-1.24510	-1.20490	ac
824	2.87175	-1.77581	-0.93233	-0.32866	3.30745	-0.37753	-0.33618	-0.25273	-1.15099	-0.88578	-0.68937	-0.57326	-0.13952	0.27111	-0.53178	-0.70156	-0.15825	-0.55437	0.22477	-0.58443	-1.18319	-0.12173	-0.65716	0.43780	-0.54855	-0.81420	-3.46345	-2.29383	-1.64066	-1.43367	-1.34651	-1.28852	ac
825	-0.50431	0.15239	-0.57185	-0.10282	-0.01324	1.50479	1.48992	1.45892	-1.01958	-0.52353	-0.21223	1.51444	-0.36184	-0.14567	-0.52402	0.25602	1.28525	-0.04295	-0.30325	-0.20775	0.54337	1.12432	-0.32334	0.08448	-0.39035	0.18309	-0.01854	0.12024	0.08432	0.04305	0.03795	0.09842	v/at
826	4.32021	-2.25192	-0.94380	-0.86900	3.19137	-0.65155	-0.62197	-0.62807	-1.15029	-0.90414	-0.75219	-0.88243	-0.97222	0.00945	-0.63910	-1.66818	-0.45130	-0.87791	0.09637	-0.59592	-1.93194	0.04235	-0.83965	0.35321	-0.54844	-1.68770	-3.20743	-2.46810	-1.82875	-1.61109	-1.52972	-1.48903	ac
827	-0.23139	-0.37850	-0.72739	-0.56212	0.11917	1.04537	1.06517	1.05092	-1.10764	-0.53800	-0.22077	0.96599	-0.70454	-0.13174	-0.61727	-0.35806	1.09672	-0.51690	-0.06069	-0.49757	-0.06426	0.50511	-0.62473	0.29185	-0.52266	-0.41569	-0.06641	-0.27230	-0.35225	-0.38625	-0.36424	-0.31198	v/at
828	0.94017	-0.77236	-0.77656	-0.47406	1.86174	-0.14628	-0.14819	-0.13318	-1.07040	-0.73092	-0.52564	0.03657	-0.71244	0.07057	-0.59823	-0.53634	-0.06004	-0.40231	0.08910	-0.43283	-0.23469	0.03235	-0.58405	0.34633	-0.50163	-0.46788	-1.89977	-1.23252	-0.89484	-0.80889	-0.75873	-0.70760	v/at
829	2.84615	-1.86149	-0.95566	-0.41177	3.53390	-0.32828	-0.29231	-0.24603	-1.16439	-0.89284	-0.76195	-0.49614	-0.22867	0.28853	-0.55062	-0.89462	-0.13302	-0.61176	0.21502	-0.58909	-1.09500	0.04761	-0.67753	0.40031	-0.54652	-0.79798	-3.68638	-2.42075	-1.75739	-1.53317	-1.44013	-1.38260	ac
830	3.19574	-1.82734	-0.93778	-0.25311	3.32984	-0.27965	-0.26562	-0.21787	-1.13254	-0.89184	-0.64688	-0.37796	-0.01925	0.36172	-0.49380	-0.71576	-0.14604	-0.50533	0.26230	-0.57371	-1.13091	0.12163	-0.60484	0.41676	-0.54155	-0.75960	-3.40551	-2.28006	-1.64567	-1.44428	-1.35520	-1.30167	ac
831	2.45300	-1.69102	-0.94675	-0.34827	3.28941	-0.40030	-0.39151	-0.34131	-1.16211	-0.83780	-0.71947	-0.41748	-0.13346	0.49130	-0.47410	-0.66535	-0.25586	-0.57896	0.29575	-0.57116	-0.99667	0.17748	-0.62155	0.47821	-0.53827	-0.74375	-3.43243	-2.33317	-1.69312	-1.47003	-1.36962	-1.30684	ac
832	-0.31232	-0.24622	-0.69786	-0.49192	0.03883	-0.27112	-0.25154	-0.31141	-1.09388	-0.56808	-0.27399	-0.09195	-0.65617	-0.14253	-0.60569	-0.27464	-0.07009	-0.41699	-0.05993	-0.48591	0.14054	-0.77239	-0.60330	0.30652	-0.52482	-0.35590	-0.03097	-0.09887	-0.26639	-0.26943	-0.23238	-0.18099	v/at
833	-0.47335	0.00441	-0.70782	-0.15796	0.09854	-0.78398	-0.77753	-0.82499	-1.05552	-0.64490	-0.31687	-0.59211	-0.50389	-0.11260	-0.55880	0.08576	-0.61820	-0.02026	-0.17245	-0.35691	0.64584	-1.25554	-0.42683	0.30237	-0.49928	0.10167	-0.08086	-0.15978	-0.23476	-0.24604	-0.22667	-0.19365	v/at
834	0.82009	-1.03266	-0.87250	-0.64242	2.07616	-1.56702	-1.55580	-1.51483	-1.10298	-0.81593	-0.56637	-1.28131	-0.77093	-0.02276	-0.64065	-0.53118	-1.59208	-0.60164	0.20438	-0.52563	-0.48159	-1.42199	-0.69273	0.39104	-0.53708	-0.68154	-2.20060	-1.56630	-1.16143	-1.05287	-0.98603	-0.94163	v/at
835	0.90447	-1.11952	-0.89449	-0.65414	1.76747	-1.74385	-1.72771	-1.65551	-1.14197	-0.83277	-0.65202	-1.58972	-0.79492	0.05388	-0.63795	-0.67938	-1.73230	-0.65336	0.26515	-0.56101	-0.52855	-1.60264	-0.73378	0.43458	-0.54920	-0.88297	-1.79387	-1.47699	-1.16433	-1.02708	-0.94700	-0.87861	v/at
836	1.20001	-1.51896	-0.93931	-0.80412	1.86015	-1.83820	-1.80406	-1.77392	-1.16563	-0.94808	-0.81083	-1.69842	-0.82968	0.01542	-0.65723	-0.91020	-1.92664	-0.80804	0.10493	-0.60622	-0.98635	-1.32502	-0.77995	0.39856	-0.55976	-1.02918	-1.82764	-1.75138	-1.41258	-1.26247	-1.21224	-1.18380	ac
837	-0.50177	0.17211	-0.56269	-0.12237	-0.20341	0.64039	0.58622	0.24530	-0.91439	-0.51870	0.03221	0.83791	-0.49056	-0.21928	-0.53685	0.05597	0.59763	-0.01653	-0.50207	-0.17107	0.60270	0.44964	-0.34084	0.00707	-0.36484	0.10203	0.21488	0.17620	0.08677	0.06313	0.09419	0.13597	v/at
838	3.38880	-2.14466	-0.96939	-0.89553	2.60515	-0.84897	-0.84443	-0.84199	-1.12539	-0.88663	-0.65383	-0.70660	-0.98893	0.03585	-0.66031	-1.69384	-0.77187	-0.88547	0.13142	-0.60952	-1.63544	-0.21136	-0.87823	0.38344	-0.57130	-1.67799	-2.52431	-2.20129	-1.67497	-1.48406	-1.40622	-1.37101	ac
839	-0.56939	0.26793	-0.52727	-0.07009	-0.32420	0.99171	0.89202	0.71811	-1.06546	-0.45463	-0.18396	1.12847	-0.37887	-0.26833	-0.45001	0.23333	0.90591	0.05202	-0.51211	-0.18230	0.67503	0.75770	-0.28337	0.08958	-0.40726	0.25905	0.39058	0.35642	0.26343	0.16144	0.16430	0.18443	v/at
840	-0.32753	-0.13563	-0.70491	-0.28259	0.21457	0.74294	0.67797	0.57797	-1.07509	-0.59821	-0.18549	0.95466	-0.60842	-0.02507	-0.59980	-0.12575	0.63843	-0.20242	-0.24055	-0.25574	0.35089	0.80249	-0.34735	0.06080	-0.36837	0.05080	-0.10002	-0.25243	-0.35150	-0.34533	-0.33721	-0.28603	v/at
841	-0.71674	0.78012	-0.26525	0.85879	-0.41956	0.94875	0.97796	0.97893	-0.85880	-0.05374	0.56780	1.30330	-0.02898	-0.40187	-0.33792	0.66614	0.60938	1.11365	-1.51790	0.69153	1.28789	0.83829	0.57834	-0.85609	0.19302	0.97937	0.45821	0.63861	0.64071	0.58138	0.53919	0.55096	v/at
842	-0.41380	0.17960	-0.48096	0.32387	0.52584	1.62273	1.61988	1.53845	-1.03074	-0.37067	0.14424	1.65386	0.09808	-0.58007	-0.24632	0.56319	1.33558	0.31817	-0.67222	0.02022	0.57215	1.18292	-0.07091	-0.22246	-0.21591	0.40610	-0.54184	-0.08775	0.09675	0.11284	0.17226	0.22701	v/at
843	1.86355	-1.42368	-0.91966	-0.72277	2.61996	-0.53008	-0.51778	-0.53167	-1.15055	-0.90219	-0.69982	0.07881	-0.68381	-0.05055	-0.58201	-0.43373	-0.61582	-0.67181	0.08897	-0.56675	-0.74363	-0.23247	-0.74037	0.32007	-0.54720	-0.93190	-2.54867	-1.87678	-1.40695	-1.24904	-1.17845	-1.13049	v/at
844	3.21412	-2.00280	-0.96703	-0.85727	2.73146	-0.53276	-0.51956	-0.52749	-1.15561	-0.86306	-0.61622	-0.59125	-0.88027	0.06628	-0.64549	-1.15270	-0.35737	-0.88962	0.14663	-0.61092	-1.78655	-0.00017	-0.87779	0.38332	-0.57195	-1.67311	-2.67578	-2.24051	-1.66254	-1.46967	-1.38502	-1.33730	ac
845	3.14789	-2.21353	-0.98640	-0.90034	2.61657	0.14075	0.14664	0.10208	-1.15634	-0.93037	-0.71738	0.05786	-1.00731	-0.02621	-0.67616	-1.53687	0.28012	-0.90879	0.12790	-0.61445	-1.82951	0.50569	-0.90146	0.37221	-0.57431	-1.88236	-2.54983	-2.25297	-1.73418	-1.52236	-1.44297	-1.40099	ac
846	-0.13421	-0.11295	-0.66886	-0.01987	0.93318	-1.04578	-1.01827	-0.81232	-1.05212	-0.83329	-0.43215	-0.77387	-0.37815	0.03927	-0.41730	0.17243	-1.09222	-0.04601	0.09523	-0.18481	0.39258	-0.64962	0.26016	-0.57446	0.14250	0.61945	-0.97830	-0.65127	-0.42443	-0.38330	-0.36377	-0.30590	v/at
847	1.19699	-1.38316	-0.95499	-0.52989	2.59378	-1.71906	-1.71201	-1.71114	-1.16848	-0.97282	-0.71861	-1.54001	-0.01200	0.61870	-0.34034	-0.05002	-1.79896	-0.76640	0.15089	-0.60020	-0.88069	-1.26236	-0.66140	0.40876	-0.54727	-0.54662	-2.58037	-2.09885	-1.54710	-1.33413	-1.24245	-1.17994	ac
848	4.30999	-2.26252	-0.97810	-0.89480	3.22434	-1.18417	-1.20661	-1.23398	-1.16157	-0.93634	-0.52222	-1.05750	-1.00743	0.00291	-0.66936	-1.63432	-1.12818	-0.90313	0.13514	-0.60929	-1.90775	-0.45627	-0.86965	0.38030	-0.56804	-1.64371	-3.34220	-2.42218	-1.78165	-1.53814	-1.43561	-1.37755	ac
849	1.58596	-1.31632	-0.89388	-0.01099	3.30028	-1.25925	-1.23935	-1.07519	-1.15355	-0.87057	-0.55836	-1.44805	0.32804	1.27824	-0.05001	-0.30048	-1.20879	-0.36906	0.55644	-0.48448	-0.54987	-0.45598	-0.35003	0.74685	-0.44890	-0.34404	-3.45675	-2.25983	-1.57020	-1.34065	-1.25998	-1.21042	ac
850	0.69984	-0.76038	-0.77444	-0.45447	1.95064	-0.59950	-0.54880	-0.42668	-1.12903	-0.76825	-0.47066	-0.35921	-0.69770	0.05998	-0.58747	-0.39592	-0.63329	-0.42083	-0.05448	-0.38444	-0.30911	0.12758	-0.37545	0.03268	-0.33740	-0.23143	-2.05236	-1.40175	-0.97409	-0.84878	-0.79430	-0.73961	v/at
851	0.83139	-0.92222	-0.79484	-0.47779	2.12911	-0.20934	-0.05943	0.06913	-1.10433	-0.84105	-0.47938	-0.17979	-0.37561	0.42217	-0.49889	-0.50712	-0.18946	-0.55864	0.18388	-0.53425	-0.34612	0.40988	-0.57095	0.40900	-0.50589	-0.34713	-2.18678	-1.56686	-1.11717	-1.01004	-0.98664	-0.97412	ac
852	1.44137	-1.27555	-0.87456	-0.49622	2.55536	-1.25784	-1.22319	-1.13727	-1.15869	-0.83959	-0.65198	-1.26457	-0.23673	0.41856	-0.41652	-0.08897	-1.12746	-0.65571	0.28597	-0.55684	-0.81882	-1.07518	-0.65762	0.44267	-0.52991	-0.61177	-2.66608	-1.92759	-1.38624	-1.22756	-1.15931	-1.11809	ac
853	5.80670	-2.54677	-0.99222	-0.90624	4.14538	-1.85528	-1.86657	-1.85072	-1.16791	-0.97969	-0.76004	-1.96980	-1.06784	-0.03613	-0.68341	-1.95353	-1.73519	-0.90947	0.11852	-0.60952	-2.04586	-1.70961	-0.89062	0.36827	-0.57175	-1.80451	-4.27985	-2.76929	-1.93756	-1.66081	-1.54626	-1.47934	ac
854	2.35790	-1.52173	-0.89844	-0.05728	3.40306	-1.17248	-1.18728	-1.15101	-1.16286	-0.93347	-0.47976	-1.31069	0.26165	0.75368	-0.31589	-0.51932	-1.03358	-0.37692	0.43542	-0.51454	-0.83564	-0.85066	-0.45540	0.59431	-0.48527	-0.48788	-3.65066	-2.18978	-1.50971	-1.28613	-1.19199	-1.12957	ac
855	2.63978	-1.67857	-0.94192	-0.29671	3.57986	-1.54629	-1.53302	-1.51263	-1.15616	-0.96843	-0.70687	-1.70326	-0.14469	0.46141	-0.48318	-0.74131	-1.44532	-0.51060	0.37623	-0.53179	-0.84828	-1.45315	-0.61123	0.48937	-0.53437	-0.66311	-3.74969	-2.35590	-1.65082	-1.41543	-1.32604	-1.27993	ac
856	-0.69160	0.64544	-0.30745	0.25213	-0.45875	0.92436	0.92694	0.91044	-0.77437	-0.06110	0.57806	1.62458	-0.35466	-0.25276	-0.49816	0.29096	0.48315	0.51800	-0.20032	0.03982	1.14605	0.90352	-0.04352	0.07042	-0.32054	0.63719	0.39884	0.65033	0.63515	0.53139	0.49509	0.50671	v/at
857	6.64861	-2.67522	-0.95723	-0.92021	3.32681	-1.69175	-1.64653	-1.59341	-1.15826	-0.93650	-0.62397	-1.89516	-1.04784	0.07580	-0.62333	-2.40840	-1.57825	-0.91913	0.16096	-0.60092	-2.41601	-1.00860	-0.85476	0.46383	-0.53620	-1.92483	-3.37685	-2.60178	-1.89965	-1.67221	-1.58587	-1.53752	ac
858	1.24185	-1.09102	-0.83729	-0.28134	2.57189	-0.91570	-0.90394	-0.93517	-1.16111	-0.94223	-0.71972	-0.92602	-0.44324	0.60785	-0.28347	-0.61133	-0.83836	-0.34015	0.73158	-0.23585	-0.33621	-0.29678	-0.46085	0.54823	-0.39102	-0.39737	-2.72813	-1.94176	-1.36122	-1.18558	-1.11434	-1.08052	ac
859	3.04422	-1.87950	-0.94188	-0.36663	2.69016	-1.29984	-1.20088	-1.13979	-1.16124	-0.94836	-0.81005	-1.51073	-0.40739	1.03225	-0.09530	-1.20168	-1.16062	-0.50185	0.96957	-0.25032	-1.59302	-0.90569	-0.60843	0.74385	-0.44863	-1.16945	-2.60304	-2.14436	-1.60179	-1.39008	-1.30827	-1.26121	ac
860	-0.47353	0.07090	-0.70864	0.10429	0.42054	-1.66486	-1.64154	-1.47452	-1.11951	-0.66378	0.42182	-0.85157	-0.38703	0.07660	-0.51065	0.16642	-1.99198	0.18536	-0.02139	-0.29292	0.67289	-1.49722	0.40560	-0.11501	-0.18080	0.81778	-0.31666	-0.36089	-0.31894	-0.29035	-0.27011	-0.22495	v/at
861	-0.51287	0.32790	-0.52394	0.33325	0.38714	-0.36149	-0.36324	-0.38327	-1.08210	-0.43027	-0.05465	-0.02463	0.14953	0.03152	-0.26190	0.84740	-0.42068	0.30510	-0.14015	-0.02290	0.81532	-0.37732	0.20729	-0.49308	0.04515	0.67289	-0.40568	-0.15165	-0.03907	-0.03741	-0.04287	-0.01293	v/at
862	-0.77180	0.96541	-0.02922	0.61118	-0.66885	0.20962	0.19608	0.16473	-0.94235	0.22402	1.05062	1.07924	-0.03321	-0.36236	-0.33894	0.69095	-0.18755	0.93328	0.02641	0.32575	1.39109	0.22174	0.27803	-0.03599	-0.12496	1.00378	0.60506	1.03922	1.07486	0.94253	0.86166	0.83266	v/at
863	-0.75547	0.94350	-0.11538	1.19338	-0.65429	0.25565	0.28384	0.20789	-0.68405	0.26669	1.59285	0.67357	0.06723	-0.31860	-0.33175	0.75683	0.00297	1.44468	-1.79453	1.06651	1.36072	0.23976	1.24222	-1.65145	0.82761	1.29052	0.63163	0.87001	0.96781	0.88237	0.81634	0.81480	v/at
864	-0.66256	0.59115	-0.34565	0.18874	-0.33102	0.41601	0.41530	0.39028	-0.83257	-0.24115	0.18244	1.42545	-0.38363	-0.46356	-0.35503	0.16063	-0.04486	0.45629	0.18178	-0.02279	1.13069	0.51941	-0.09987	0.17400	-0.33622	0.61231	0.32754	0.53119	0.53229	0.42799	0.38089	0.38941	v/at
865	0.11798	-0.37014	-0.73325	-0.07213	1.25442	-0.62517	-0.56963	-0.42521	-1.08638	-0.80752	-0.54966	-0.44207	-0.31305	0.44759	-0.33006	0.10237	-0.66043	-0.11049	0.58904	-0.12476	0.10136	-0.01495	-0.20931	0.37569	-0.30225	0.14739	-1.35948	-0.90264	-0.63249	-0.56924	-0.52320	-0.44120	v/at
866	-0.54303	0.34089	-0.48024	0.08282	-0.19421	0.67909	0.69014	0.70524	-0.88573	-0.17934	0.49035	0.82351	-0.09415	-0.35105	-0.29681	0.57156	0.53823	0.09124	-0.45090	-0.01724	0.71990	0.83950	0.06969	-0.61170	0.20477	0.52731	0.14821	0.22871	0.21994	0.17259	0.16814	0.22716	v/at
867	-0.66996	0.65558	-0.34177	0.51930	-0.34725	0.38736	0.40722	0.30634	-0.89115	-0.38619	0.29327	0.69448	-0.06799	-0.17206	-0.37518	0.67645	0.22012	0.65010	-0.86264	0.35087	1.13346	0.52067	0.37883	-0.63858	0.11356	0.91175	0.29402	0.52280	0.52020	0.47044	0.46549	0.50098	v/at
868	-0.31277	-0.21332	-0.73548	-0.33129	0.26233	0.67916	0.71314	0.71574	-1.08520	-0.61641	-0.32889	0.90954	-0.36179	-0.06984	-0.51345	0.26220	0.59386	-0.38151	0.26853	-0.49783	0.14991	0.72847	-0.50805	0.35068	-0.49802	-0.09252	-0.21230	-0.31543	-0.37522	-0.38552	-0.35524	-0.32756	v/at
869	1.09509	-0.93072	-0.83695	-0.41797	2.32596	-1.14963	-1.15330	-1.17561	-1.11418	-0.85326	-0.55905	-1.14725	-0.69592	0.14314	-0.57990	-0.63579	-0.98808	-0.40068	0.06959	-0.38905	-0.24265	-0.99039	-0.54889	0.20011	-0.44778	-0.52694	-2.38987	-1.60806	-1.16700	-1.02505	-0.94123	-0.88724	v/at
870	0.91679	-0.97671	-0.88153	-0.48325	2.40207	-1.25890	-1.24561	-1.24143	-1.10519	-0.88438	-0.70800	-1.06424	-0.75440	0.08719	-0.60651	-0.59775	-1.25760	-0.48366	0.15410	-0.44867	-0.27583	-0.73630	-0.51981	0.20453	-0.44287	-0.34393	-2.48151	-1.72508	-1.24785	-1.08096	-0.99745	-0.93547	v/at
871	-0.43867	0.27846	-0.57371	0.39061	0.65235	-0.86673	-0.86061	-0.86419	-1.09892	-0.63167	-0.04536	-0.63747	-0.06882	0.23555	-0.35997	0.61745	-0.94653	0.39160	0.17936	0.03743	0.90679	-0.46187	0.21304	-0.01597	-0.08532	0.82980	-0.69729	-0.33977	-0.14174	-0.13132	-0.13390	-0.10587	v/at
872	-0.76506	0.93037	-0.34317	1.79133	-0.35693	-0.35842	-0.40163	-0.45844	-1.02887	-0.46176	0.61359	-0.19725	0.74185	-0.55670	0.09831	1.27042	-0.46682	1.70015	-1.62980	1.19519	1.51602	-0.44921	1.25503	-1.41644	0.71271	1.39011	0.29759	0.59051	0.64198	0.61901	0.60723	0.62213	v/at
873	-0.10528	-0.47030	-0.86003	-0.15057	1.20749	-1.59741	-1.54422	-1.53461	-1.09395	-0.85650	-0.49161	-1.56542	-0.41174	0.11436	-0.56359	0.07172	-1.58902	-0.22298	0.39951	-0.45651	0.31852	-1.52901	-0.44296	0.47884	-0.50366	-0.00569	-1.23897	-1.06343	-0.88253	-0.79850	-0.73314	-0.67398	v/at
874	-0.33881	-0.10986	-0.66690	-0.26266	0.04257	-0.03062	-0.12208	-0.32370	-1.02812	-0.44232	-0.14444	0.27938	-0.12514	-0.69246	-0.05529	0.42404	0.02243	-0.37595	-0.25201	-0.33390	0.11713	0.07259	-0.32136	-0.34313	-0.06028	-0.05546	0.06892	-0.13349	-0.19411	-0.22572	-0.17147	-0.11901	v/at
875	-0.59394	0.31114	-0.51969	-0.08431	-0.41914	-0.66161	-0.60607	-0.68591	-1.04796	-0.44730	-0.33462	-0.43250	-0.51848	-0.03085	-0.56429	-0.02367	-0.64419	0.00853	-0.05290	-0.32353	0.70117	-0.32702	-0.15097	0.25741	-0.38498	0.49114	0.35711	0.51399	0.40273	0.36918	0.36906	0.45474	v/at
876	0.00119	-0.62060	-0.84039	-0.55931	0.61705	-0.58795	-0.58374	-0.59391	-1.06144	-0.79117	-0.47289	-0.37083	-0.81889	-0.05967	-0.63934	-0.65498	-0.45626	-0.53247	0.13229	-0.52390	-0.05467	-0.68484	-0.63419	0.33876	-0.52407	-0.43291	-0.63938	-0.76978	-0.74858	-0.69876	-0.64949	-0.59199	v/at
877	-0.58523	0.23782	-0.59373	-0.02984	-0.24075	0.99568	1.01734	0.99099	-1.08125	-0.57947	-0.18164	1.14393	-0.47727	-0.13507	-0.57262	0.06782	0.82046	0.08171	-0.15214	-0.30165	0.75481	0.76075	-0.33212	0.16220	-0.44852	0.17879	0.34687	0.29504	0.17349	0.06051	0.02530	0.02724	v/at
878	0.53078	-0.85465	-0.85904	-0.26921	1.94141	-1.52952	-1.54800	-1.52666	-1.13414	-0.86793	-0.41421	-1.38337	-0.30569	0.82077	-0.10683	-0.14231	-1.54721	-0.39798	0.90737	-0.18911	-0.32248	-0.84588	-0.51859	0.65525	-0.44415	-0.33343	-1.99905	-1.51711	-1.12390	-0.97251	-0.90143	-0.84598	v/at
879	1.82192	-1.48728	-0.90438	-0.70640	2.28004	-1.03787	-1.00223	-0.99546	-1.14731	-0.90643	-0.67241	-1.05123	-0.67358	0.33651	-0.52548	-0.91919	-0.93597	-0.77070	0.22659	-0.58078	-1.11609	-0.29683	-0.73619	0.43501	-0.54379	-0.94140	-2.36727	-1.84575	-1.38300	-1.22497	-1.16125	-1.10476	ac
880	2.82200	-1.82501	-0.93044	-0.75010	2.57368	-1.19202	-1.14479	-1.15146	-1.15614	-0.87597	-0.50268	-1.35045	-0.76731	0.23059	-0.53180	-1.16559	-1.10177	-0.78293	0.31110	-0.54927	-1.57816	-0.56580	-0.72999	0.50376	-0.51458	-1.18284	-2.58729	-2.12071	-1.56675	-1.38585	-1.33898	-1.32901	ac
881	-0.11786	-0.10322	-0.64534	0.23892	1.22529	-0.50013	-0.53373	-0.61283	-1.04540	-0.52655	-0.21690	-0.16783	0.11157	0.42786	-0.19380	0.68356	-0.59051	0.16715	0.86529	-0.19283	0.49555	0.05428	-0.16812	0.64944	-0.37813	0.33680	-1.20045	-0.77540	-0.50889	-0.44558	-0.42778	-0.40275	v/at
