	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	clase
792	-2.25943	-2.12740	-1.43405	1.76112	3.00874	2.44092	-0.94065	-2.48405	-2.49364	-2.35054	0.09240	-0.45827	-0.11288	-0.52081	0.10942	-0.18895	0.39245	-0.39815	-0.05203	0.94862	-0.28784	-0.11342	0.10212	-0.36243	0.53151	sn
793	-2.20820	-2.13789	-1.65305	1.23957	2.39071	2.81233	1.18578	-2.43021	-1.96962	-2.17308	-0.39547	-0.71961	0.07980	-0.62121	-0.48776	-0.56918	-0.51311	0.15333	-0.52838	-0.07076	-0.31470	-0.65981	0.39012	-0.53753	-0.53276	sn
794	-1.98229	-2.01417	-2.19958	0.37938	1.33389	1.51889	2.86124	0.25743	-0.11995	-1.41419	-1.44384	-0.66227	0.14510	-0.63051	-1.19589	-0.87139	-0.73979	0.19790	-0.60051	-1.46933	-1.08311	-0.80258	0.39939	-0.56579	-1.23969	cn
795	-2.06245	-2.05114	-0.54835	2.15436	2.53173	2.24614	0.32991	-2.67580	-2.54110	-2.28049	0.21397	-0.45069	-0.10118	-0.53640	0.15822	0.20752	-0.07231	-0.19106	-0.30640	0.63393	0.01288	-0.28791	0.13356	-0.38849	0.27528	sn
796	-1.99968	-1.82006	-1.79234	0.72998	1.55981	1.62401	1.68594	-0.55037	-0.58568	-1.46351	-1.16142	-0.43071	0.18362	-0.58360	-0.67245	-0.68999	-0.66518	0.19277	-0.59147	-1.02094	-0.52106	-0.67648	0.42202	-0.54046	-0.75866	cn
797	-2.10944	-1.90980	-1.97681	0.61286	1.42554	1.58114	2.47505	-0.35647	-0.10200	-1.48032	-1.39944	-0.18432	0.39942	-0.47047	-0.24795	-1.14447	-0.68951	0.20579	-0.59032	-0.84796	-0.98010	-0.71050	0.41583	-0.55720	-0.77247	cn
798	-2.11679	-2.07321	-0.86185	2.49965	2.50238	2.12673	0.00896	-2.46944	-2.49017	-2.26811	0.97480	-0.60509	-0.02074	-0.59979	-0.09224	0.35530	0.20841	-0.33374	-0.15584	0.89093	0.71533	-0.14974	0.08055	-0.34899	0.47644	sn
799	-2.26138	-2.15995	-0.68560	2.51055	2.75791	2.19732	-0.23675	-2.65154	-2.61084	-2.42980	0.81495	-0.56108	-0.09903	-0.59301	-0.04297	0.58445	-0.23514	0.15663	-0.46259	0.47737	0.59242	-0.46264	0.28519	-0.49345	-0.00501	sn
800	-2.12130	-2.15386	0.13653	2.44084	2.09859	1.72409	1.02147	-1.87264	-2.15409	-2.14190	1.14498	-0.64963	-0.21470	-0.57697	-0.30495	1.12551	-0.58723	-0.00487	-0.54354	-0.18546	0.97985	-0.66761	0.28629	-0.53395	-0.58253	sn
801	-2.15468	-2.20443	-0.70313	1.89134	2.16422	2.42731	1.16267	-2.25540	-2.09757	-2.15758	0.44779	-0.22182	-0.15672	-0.49010	0.45400	0.49782	-0.41522	0.03295	-0.54118	0.08795	0.51540	-0.58842	0.35696	-0.54022	-0.29075	sn
802	-2.10662	-1.86970	-2.12474	0.33784	2.16076	2.42175	1.07198	-1.51968	-1.15736	-1.78188	-0.02865	-0.05616	0.24705	-0.27348	0.34808	-0.12924	-0.09907	0.48861	-0.26619	-0.05830	0.37398	-0.37678	0.32221	-0.38892	-0.18817	sn
803	-1.92100	-1.64366	-0.57099	1.90560	2.19964	2.22098	0.39480	-2.42895	-2.22545	-2.12920	0.42726	-0.61879	-0.08126	-0.60148	-0.17531	0.44176	-0.57001	0.17936	-0.55837	-0.12136	0.31412	-0.56907	0.38691	-0.51657	-0.24492	sn
804	-2.07932	-2.10649	-0.25099	2.74286	2.14380	2.25788	0.45438	-2.59720	-2.35500	-2.26727	0.28871	-0.59937	-0.05935	-0.60396	-0.12908	0.43408	-0.45001	0.16970	-0.52359	0.13295	0.21580	-0.46868	0.39730	-0.48901	-0.04617	sn
805	-2.15078	-2.10626	-1.59505	1.24314	2.39255	2.31014	1.15142	-1.77198	-1.82197	-2.11709	2.32794	-0.62268	-0.39859	-0.52514	-0.54115	0.79125	-0.46428	0.33219	-0.52337	-0.00725	1.28274	-0.69676	0.35867	-0.54150	-0.68333	sn
806	-1.97470	-2.11219	-1.60795	0.85433	1.42979	2.03570	3.01029	-0.84038	-0.65685	-1.69972	-0.45073	-1.02909	-0.00016	-0.66921	-1.79014	-0.22503	-0.89940	0.12331	-0.61232	-1.70318	0.10318	-0.88597	0.36898	-0.57248	-1.72555	sn
807	-2.08505	-1.91169	-1.72784	0.21277	2.00979	1.86925	2.85065	-1.19441	-1.04871	-1.69861	-0.33074	-0.52825	0.30479	-0.48905	-0.28077	-0.94508	-0.48464	-0.05130	-0.44301	-0.59965	-0.42288	-0.35081	-0.18190	-0.31645	-0.42173	sn
808	-2.08965	-2.09103	-1.66305	1.01377	1.64166	2.01235	2.30630	-0.95415	-0.92932	-1.71678	0.02130	0.16244	0.71466	-0.31420	-0.19937	-0.31031	-0.68161	0.14165	-0.59020	-0.69389	0.28339	-0.64847	0.37413	-0.54051	-0.57240	cn
809	-1.98081	-1.87906	-1.97681	0.04096	1.69440	1.48702	2.92181	-0.12963	-0.39205	-1.53698	-0.89789	-0.81559	-0.02059	-0.61176	-0.98215	-0.98376	-0.63886	-0.16913	-0.49627	-1.22193	-0.78693	-0.70379	0.25321	-0.51673	-1.05275	sn
810	-2.09645	-2.18328	-2.31188	0.94463	1.58850	1.82142	2.41982	-0.24651	-0.33323	-1.75410	-0.20405	-0.27472	0.13894	-0.55461	-0.19839	-0.10011	-0.66245	0.14860	-0.59346	-0.73122	0.10206	-0.72648	0.37699	-0.56161	-0.79735	cn
811	-2.18996	-2.27278	-1.99704	0.44070	1.59691	1.75015	2.81264	-0.10535	-0.05634	-1.68569	-0.58250	-0.52217	0.33326	-0.40062	-0.58732	-0.67001	-0.52163	0.39113	-0.39989	-0.99967	-0.38698	-0.43670	-0.03796	-0.26786	-0.69561	sn
812	-1.96755	-1.71630	-1.75093	0.44895	1.23441	1.40496	3.23308	0.05380	-0.28213	-1.39999	0.26622	-0.86787	0.07038	-0.60686	-1.16444	0.04665	-0.80679	0.08174	-0.58139	-1.51779	0.47974	-0.79677	0.33262	-0.54121	-1.39052	sn
813	-1.97402	-1.80673	-1.88699	0.44216	1.45934	1.39272	1.92308	0.03294	-0.04455	-1.44058	0.12656	-0.51143	0.09779	-0.61766	-0.66014	0.28410	-0.75375	0.13739	-0.60517	-1.12173	0.51555	-0.80242	0.36935	-0.56768	-1.13501	cn
814	-2.08895	-2.30673	-0.94194	1.03026	1.13763	2.83074	3.48813	-1.10119	-1.34241	-1.76083	-0.53723	-0.96321	-0.03102	-0.67462	-1.23800	-0.33159	-0.90010	0.11219	-0.61364	-1.68786	-0.00046	-0.87863	0.37105	-0.57286	-1.63725	sn
815	-2.17520	-2.20712	-1.00257	1.32312	2.09136	2.41249	1.78857	-1.92132	-1.68639	-2.07120	0.16302	-0.58167	-0.01876	-0.53118	-0.17920	-0.29364	-0.55866	0.22907	-0.52012	-0.28129	0.24223	-0.65813	0.37827	-0.52062	-0.59718	sn
816	-1.97461	-1.98071	-1.48530	0.61416	1.14351	1.44561	2.19208	0.02002	0.20983	-1.35482	-0.54030	-0.40722	0.21412	-0.58686	-0.79471	-0.13035	-0.69381	0.18906	-0.60000	-1.26175	-0.09617	-0.77050	0.39635	-0.56647	-1.10120	cn
817	-2.01154	-2.02464	-1.51884	0.32134	1.00081	1.35832	2.67725	0.36115	0.30602	-1.18091	-0.56274	-0.18642	0.28515	-0.54503	-0.90235	-0.36569	-0.63424	0.19989	-0.59574	-1.38109	-0.16840	-0.70839	0.41061	-0.56211	-0.99973	cn
818	-2.17471	-2.47319	-1.38995	0.56307	1.05800	1.80871	4.12264	0.02638	0.11472	-1.55097	-0.25577	-0.98843	-0.02724	-0.67696	-1.37864	-0.02574	-0.92154	0.12482	-0.61513	-1.99276	0.11400	-0.90216	0.37325	-0.57419	-1.88210	sn
819	-2.23632	-2.54601	-1.31959	2.83535	2.52344	2.29262	0.35621	-2.62085	-1.88994	-2.49716	1.15637	-0.06796	-0.41930	-0.37147	0.50963	0.94640	-0.17401	-0.15227	-0.41032	0.40972	0.57174	-0.42433	0.18653	-0.45301	0.03804	sn
820	-1.94826	-1.67362	-1.43621	0.12481	1.15140	1.34173	3.16627	0.39116	-0.40080	-1.23693	-1.15639	-0.83193	0.11960	-0.57007	-1.21778	-0.92380	-0.89580	0.13814	-0.60943	-1.93085	-0.81409	-0.83254	0.39013	-0.55984	-1.48244	sn
821	-2.07638	-2.13375	-1.58250	0.70118	0.94304	1.88067	4.70896	-0.37963	-0.38820	-1.45604	-1.16161	-0.91761	-0.01354	-0.66422	-1.09163	-0.90183	-0.88222	0.11427	-0.61313	-1.56670	-0.63088	-0.87957	0.36788	-0.57286	-1.65164	sn
822	-2.07592	-1.97397	-0.57094	2.88574	2.43411	1.89792	0.51620	-2.66941	-2.40919	-2.38307	1.29301	-0.26994	-0.27181	-0.44185	0.40101	1.02315	-0.20819	-0.13125	-0.39050	0.48164	0.87443	-0.39350	0.19814	-0.45202	0.12954	sn
823	-2.03918	-2.01730	-1.68267	0.78975	1.71780	1.82870	1.46869	-0.72750	-0.69848	-1.61809	-0.54738	-0.19935	0.27129	-0.50969	-0.13360	-0.34291	-0.60309	0.18554	-0.57952	-0.56542	-0.12729	-0.64985	0.39716	-0.54290	-0.54053	cn
824	-1.79846	-1.61448	-2.00253	-0.11388	1.25731	1.21385	2.18130	-0.17377	0.70044	-1.18810	-0.57326	-0.13952	0.27111	-0.53178	-0.70156	-0.15825	-0.55437	0.22477	-0.58443	-1.18319	-0.12173	-0.65716	0.43780	-0.54855	-0.81420	cn
825	-2.16004	-2.14335	-0.67374	2.50928	2.55845	2.14409	0.06181	-2.55819	-2.26710	-2.40334	1.51444	-0.36184	-0.14567	-0.52402	0.25602	1.28525	-0.04295	-0.30325	-0.20775	0.54337	1.12432	-0.32334	0.08448	-0.39035	0.18309	sn
826	-1.91222	-1.89899	-1.07864	0.19289	0.88769	1.41042	4.20657	0.17888	-0.55935	-1.09738	-0.88243	-0.97222	0.00945	-0.63910	-1.66818	-0.45130	-0.87791	0.09637	-0.59592	-1.93194	0.04235	-0.83965	0.35321	-0.54844	-1.68770	sn
827	-2.04020	-2.07661	-0.09107	2.56080	2.22632	1.87136	0.61445	-2.45319	-2.31272	-2.16659	0.96599	-0.70454	-0.13174	-0.61727	-0.35806	1.09672	-0.51690	-0.06069	-0.49757	-0.06426	0.50511	-0.62473	0.29185	-0.52266	-0.41569	sn
828	-2.13547	-1.92962	-1.20993	1.43108	1.89463	1.40301	1.13086	-0.93275	-0.69744	-1.81839	0.03657	-0.71244	0.07057	-0.59823	-0.53634	-0.06004	-0.40231	0.08910	-0.43283	-0.23469	0.03235	-0.58405	0.34633	-0.50163	-0.46788	sn
829	-1.81567	-1.74060	-1.98353	-0.19362	1.11187	1.16368	1.97474	0.89404	0.34357	-1.04116	-0.49614	-0.22867	0.28853	-0.55062	-0.89462	-0.13302	-0.61176	0.21502	-0.58909	-1.09500	0.04761	-0.67753	0.40031	-0.54652	-0.79798	cn
830	-1.86529	-1.79600	-2.10961	-0.04724	1.33382	1.08792	1.53936	0.60953	0.43152	-1.13442	-0.37796	-0.01925	0.36172	-0.49380	-0.71576	-0.14604	-0.50533	0.26230	-0.57371	-1.13091	0.12163	-0.60484	0.41676	-0.54155	-0.75960	cn
831	-1.95309	-1.96623	-1.60967	0.14227	1.32815	1.09108	2.18793	0.46176	0.02944	-1.16612	-0.41748	-0.13346	0.49130	-0.47410	-0.66535	-0.25586	-0.57896	0.29575	-0.57116	-0.99667	0.17748	-0.62155	0.47821	-0.53827	-0.74375	cn
832	-2.23754	-2.34833	-0.56757	2.85570	2.33772	2.28874	0.68342	-2.61451	-2.49054	-2.35688	-0.09195	-0.65617	-0.14253	-0.60569	-0.27464	-0.07009	-0.41699	-0.05993	-0.48591	0.14054	-0.77239	-0.60330	0.30652	-0.52482	-0.35590	sn
833	-2.25317	-2.32107	-1.17362	2.46119	2.64417	2.60961	0.35251	-2.92792	-2.57676	-2.43670	-0.59211	-0.50389	-0.11260	-0.55880	0.08576	-0.61820	-0.02026	-0.17245	-0.35691	0.64584	-1.25554	-0.42683	0.30237	-0.49928	0.10167	sn
834	-2.29507	-2.36766	-1.72085	1.36395	2.13283	2.49521	2.00295	-1.56326	-1.41952	-2.17979	-1.28131	-0.77093	-0.02276	-0.64065	-0.53118	-1.59208	-0.60164	0.20438	-0.52563	-0.48159	-1.42199	-0.69273	0.39104	-0.53708	-0.68154	sn
835	-2.24514	-2.35878	-1.66656	0.98242	2.11335	3.31136	1.80777	-2.35472	-1.99736	-2.09048	-1.58972	-0.79492	0.05388	-0.63795	-0.67938	-1.73230	-0.65336	0.26515	-0.56101	-0.52855	-1.60264	-0.73378	0.43458	-0.54920	-0.88297	sn
836	-2.26822	-2.07822	-1.80418	0.76381	2.47405	2.88213	1.26407	-2.08200	-1.87909	-2.19155	-1.69842	-0.82968	0.01542	-0.65723	-0.91020	-1.92664	-0.80804	0.10493	-0.60622	-0.98635	-1.32502	-0.77995	0.39856	-0.55976	-1.02918	sn
837	-2.19874	-2.24006	-0.70176	2.05942	2.80838	2.42109	0.21952	-2.69648	-2.53245	-2.49633	0.83791	-0.49056	-0.21928	-0.53685	0.05597	0.59763	-0.01653	-0.50207	-0.17107	0.60270	0.44964	-0.34084	0.00707	-0.36484	0.10203	sn
838	-1.99929	-1.88346	-1.58270	0.43943	1.43317	2.13142	3.52683	-1.18553	-0.97730	-1.53215	-0.70660	-0.98893	0.03585	-0.66031	-1.69384	-0.77187	-0.88547	0.13142	-0.60952	-1.63544	-0.21136	-0.87823	0.38344	-0.57130	-1.67799	sn
839	-2.14436	-2.25314	-1.04412	2.75821	2.76201	2.06463	0.53690	-2.86906	-2.53303	-2.50346	1.12847	-0.37887	-0.26833	-0.45001	0.23333	0.90591	0.05202	-0.51211	-0.18230	0.67503	0.75770	-0.28337	0.08958	-0.40726	0.25905	sn
840	-2.04325	-2.19269	-0.58147	2.20089	2.27812	2.40307	0.50772	-2.47436	-2.29080	-2.24111	0.95466	-0.60842	-0.02507	-0.59980	-0.12575	0.63843	-0.20242	-0.24055	-0.25574	0.35089	0.80249	-0.34735	0.06080	-0.36837	0.05080	sn
841	-2.20071	-2.16508	-0.99862	2.41943	3.10307	1.90156	-0.59717	-2.65526	-2.62787	-2.47761	1.30330	-0.02898	-0.40187	-0.33792	0.66614	0.60938	1.11365	-1.51790	0.69153	1.28789	0.83829	0.57834	-0.85609	0.19302	0.97937	sn
842	-2.21880	-2.18377	-1.18424	2.56618	2.34180	1.94633	-0.50525	-1.95101	-1.62157	-2.22431	1.65386	0.09808	-0.58007	-0.24632	0.56319	1.33558	0.31817	-0.67222	0.02022	0.57215	1.18292	-0.07091	-0.22246	-0.21591	0.40610	sn
843	-1.95277	-2.14570	-1.65810	0.98150	1.59905	1.85097	2.21445	-0.61462	-0.59012	-1.76526	0.07881	-0.68381	-0.05055	-0.58201	-0.43373	-0.61582	-0.67181	0.08897	-0.56675	-0.74363	-0.23247	-0.74037	0.32007	-0.54720	-0.93190	sn
844	-2.00097	-1.80623	-1.78263	0.56307	1.28953	2.09806	3.37134	-0.81260	-0.85657	-1.50549	-0.59125	-0.88027	0.06628	-0.64549	-1.15270	-0.35737	-0.88962	0.14663	-0.61092	-1.78655	-0.00017	-0.87779	0.38332	-0.57195	-1.67311	sn
845	-2.18425	-2.11151	-2.05352	0.91745	1.45962	2.14509	4.02703	-0.93907	-1.25290	-1.62591	0.05786	-1.00731	-0.02621	-0.67616	-1.53687	0.28012	-0.90879	0.12790	-0.61445	-1.82951	0.50569	-0.90146	0.37221	-0.57431	-1.88236	sn
846	-2.37182	-2.38569	-2.23917	1.31575	3.45539	2.38748	-0.79379	-2.46632	-2.18939	-2.46995	-0.77387	-0.37815	0.03927	-0.41730	0.17243	-1.09222	-0.04601	0.09523	-0.18481	0.39258	-0.64962	0.26016	-0.57446	0.14250	0.61945	sn
847	-2.37630	-2.48639	-1.96066	1.50921	1.90599	2.46749	2.66448	-1.12325	-1.05150	-2.21633	-1.54001	-0.01200	0.61870	-0.34034	-0.05002	-1.79896	-0.76640	0.15089	-0.60020	-0.88069	-1.26236	-0.66140	0.40876	-0.54727	-0.54662	cn
848	-2.10493	-2.16034	-1.29305	0.61466	0.99564	2.17170	4.25992	-0.28054	-0.47525	-1.60937	-1.05750	-1.00743	0.00291	-0.66936	-1.63432	-1.12818	-0.90313	0.13514	-0.60929	-1.90775	-0.45627	-0.86965	0.38030	-0.56804	-1.64371	sn
849	-2.05900	-1.97727	-2.26233	0.28945	1.61090	1.62501	2.15309	-0.16995	-0.27955	-1.44073	-1.44805	0.32804	1.27824	-0.05001	-0.30048	-1.20879	-0.36906	0.55644	-0.48448	-0.54987	-0.45598	-0.35003	0.74685	-0.44890	-0.34404	cn
850	-2.18384	-2.31918	-1.71498	1.59944	2.08526	2.26962	1.93921	-1.33953	-1.48514	-2.17083	-0.35921	-0.69770	0.05998	-0.58747	-0.39592	-0.63329	-0.42083	-0.05448	-0.38444	-0.30911	0.12758	-0.37545	0.03268	-0.33740	-0.23143	sn
851	-2.07610	-1.91065	-2.08200	0.80627	2.47030	1.56263	0.68464	-1.07160	-1.01317	-1.90874	-0.17979	-0.37561	0.42217	-0.49889	-0.50712	-0.18946	-0.55864	0.18388	-0.53425	-0.34612	0.40988	-0.57095	0.40900	-0.50589	-0.34713	cn
852	-2.08554	-1.99952	-1.93981	0.90178	1.85879	1.89172	1.74641	-0.91549	-0.75271	-1.78267	-1.26457	-0.23673	0.41856	-0.41652	-0.08897	-1.12746	-0.65571	0.28597	-0.55684	-0.81882	-1.07518	-0.65762	0.44267	-0.52991	-0.61177	cn
853	-2.20703	-2.34262	-1.90547	0.08881	1.01148	1.89069	4.23389	0.69465	0.31811	-1.52174	-1.96980	-1.06784	-0.03613	-0.68341	-1.95353	-1.73519	-0.90947	0.11852	-0.60952	-2.04586	-1.70961	-0.89062	0.36827	-0.57175	-1.80451	sn
854	-2.04685	-2.06758	-2.52459	0.05895	1.82476	1.52163	1.17138	-0.00572	0.14117	-1.45510	-1.31069	0.26165	0.75368	-0.31589	-0.51932	-1.03358	-0.37692	0.43542	-0.51454	-0.83564	-0.85066	-0.45540	0.59431	-0.48527	-0.48788	cn
855	-2.15228	-2.26601	-2.58631	0.18483	1.76819	1.78347	2.09499	-0.02223	0.03754	-1.61716	-1.70326	-0.14469	0.46141	-0.48318	-0.74131	-1.44532	-0.51060	0.37623	-0.53179	-0.84828	-1.45315	-0.61123	0.48937	-0.53437	-0.66311	cn
856	-2.16525	-2.31407	-1.08185	3.50273	2.77123	1.44904	-0.83293	-2.36385	-2.49123	-2.36475	1.62458	-0.35466	-0.25276	-0.49816	0.29096	0.48315	0.51800	-0.20032	0.03982	1.14605	0.90352	-0.04352	0.07042	-0.32054	0.63719	sn
857	-2.07024	-1.67893	-1.16173	0.32390	0.97927	1.28286	4.58504	-0.40574	-0.20153	-1.21319	-1.89516	-1.04784	0.07580	-0.62333	-2.40840	-1.57825	-0.91913	0.16096	-0.60092	-2.41601	-1.00860	-0.85476	0.46383	-0.53620	-1.92483	sn
858	-2.27468	-2.39475	-2.07751	0.56087	2.40684	1.91103	2.45070	-0.93381	-1.06852	-2.03811	-0.92602	-0.44324	0.60785	-0.28347	-0.61133	-0.83836	-0.34015	0.73158	-0.23585	-0.33621	-0.29678	-0.46085	0.54823	-0.39102	-0.39737	sn
859	-2.03533	-1.86478	-1.27763	0.82053	1.44380	1.62636	2.59777	-0.69036	-0.66484	-1.53651	-1.51073	-0.40739	1.03225	-0.09530	-1.20168	-1.16062	-0.50185	0.96957	-0.25032	-1.59302	-0.90569	-0.60843	0.74385	-0.44863	-1.16945	sn
860	-2.37952	-2.67377	-2.09777	1.73957	4.05758	2.58835	-2.30254	-3.84556	-2.82015	-2.57844	-0.85157	-0.38703	0.07660	-0.51065	0.16642	-1.99198	0.18536	-0.02139	-0.29292	0.67289	-1.49722	0.40560	-0.11501	-0.18080	0.81778	sn
861	-2.16460	-2.27065	-1.48470	2.09972	2.82666	2.25234	-0.14649	-2.47373	-2.24581	-2.38102	-0.02463	0.14953	0.03152	-0.26190	0.84740	-0.42068	0.30510	-0.14015	-0.02290	0.81532	-0.37732	0.20729	-0.49308	0.04515	0.67289	sn
862	-2.22203	-2.32556	-1.36152	3.75676	3.10675	1.02590	-1.34749	-2.39175	-2.58887	-2.39232	1.07924	-0.03321	-0.36236	-0.33894	0.69095	-0.18755	0.93328	0.02641	0.32575	1.39109	0.22174	0.27803	-0.03599	-0.12496	1.00378	sn
863	-2.16045	-2.02171	-1.54729	2.15369	3.11364	2.07260	-1.20081	-2.77976	-2.65148	-2.29156	0.67357	0.06723	-0.31860	-0.33175	0.75683	0.00297	1.44468	-1.79453	1.06651	1.36072	0.23976	1.24222	-1.65145	0.82761	1.29052	sn
864	-2.23270	-2.36360	-1.34812	3.47551	2.97391	1.30681	-1.11614	-2.14997	-2.54999	-2.38992	1.42545	-0.38363	-0.46356	-0.35503	0.16063	-0.04486	0.45629	0.18178	-0.02279	1.13069	0.51941	-0.09987	0.17400	-0.33622	0.61231	sn
865	-2.17215	-2.07889	-1.90911	1.57552	2.56770	2.27102	0.88018	-1.92892	-1.76392	-2.31208	-0.44207	-0.31305	0.44759	-0.33006	0.10237	-0.66043	-0.11049	0.58904	-0.12476	0.10136	-0.01495	-0.20931	0.37569	-0.30225	0.14739	sn
866	-2.11274	-2.00367	-0.61977	2.55959	2.53712	1.97339	-0.00626	-2.68503	-2.42086	-2.27285	0.82351	-0.09415	-0.35105	-0.29681	0.57156	0.53823	0.09124	-0.45090	-0.01724	0.71990	0.83950	0.06969	-0.61170	0.20477	0.52731	sn
867	-2.15145	-2.06134	-1.01255	2.31554	3.06542	1.82533	-0.60101	-2.77992	-2.50592	-2.39580	0.69448	-0.06799	-0.17206	-0.37518	0.67645	0.22012	0.65010	-0.86264	0.35087	1.13346	0.52067	0.37883	-0.63858	0.11356	0.91175	sn
868	-2.12725	-2.25577	-0.99561	2.71610	2.46995	2.13066	0.42434	-2.29949	-2.32383	-2.41443	0.90954	-0.36179	-0.06984	-0.51345	0.26220	0.59386	-0.38151	0.26853	-0.49783	0.14991	0.72847	-0.50805	0.35068	-0.49802	-0.09252	sn
869	-2.23854	-2.36533	-1.87436	1.10988	2.13948	2.19500	1.69970	-1.13091	-1.11040	-2.04128	-1.14725	-0.69592	0.14314	-0.57990	-0.63579	-0.98808	-0.40068	0.06959	-0.38905	-0.24265	-0.99039	-0.54889	0.20011	-0.44778	-0.52694	sn
870	-2.29750	-2.37180	-1.70807	1.08808	2.10931	2.25733	1.91259	-1.30323	-1.11209	-2.03828	-1.06424	-0.75440	0.08719	-0.60651	-0.59775	-1.25760	-0.48366	0.15410	-0.44867	-0.27583	-0.73630	-0.51981	0.20453	-0.44287	-0.34393	sn
871	-2.31802	-2.43974	-1.52085	1.70836	3.12444	2.30357	-0.00638	-2.42960	-2.34946	-2.45383	-0.63747	-0.06882	0.23555	-0.35997	0.61745	-0.94653	0.39160	0.17936	0.03743	0.90679	-0.46187	0.21304	-0.01597	-0.08532	0.82980	sn
872	-2.43256	-2.63853	-1.84612	2.44438	3.77260	2.17036	-1.66420	-3.15037	-2.69670	-2.69138	-0.19725	0.74185	-0.55670	0.09831	1.27042	-0.46682	1.70015	-1.62980	1.19519	1.51602	-0.44921	1.25503	-1.41644	0.71271	1.39011	sn
873	-2.51385	-2.41875	-1.86900	1.66168	2.79752	3.07511	0.67108	-2.61396	-2.30099	-2.50826	-1.56542	-0.41174	0.11436	-0.56359	0.07172	-1.58902	-0.22298	0.39951	-0.45651	0.31852	-1.52901	-0.44296	0.47884	-0.50366	-0.00569	sn
874	-2.20988	-2.25509	-0.84123	2.39618	2.45421	2.48603	0.87658	-2.75156	-2.54701	-2.35925	0.27938	-0.12514	-0.69246	-0.05529	0.42404	0.02243	-0.37595	-0.25201	-0.33390	0.11713	0.07259	-0.32136	-0.34313	-0.06028	-0.05546	sn
875	-2.11908	-2.19370	-1.21657	2.46020	3.19096	2.27677	-1.06157	-3.22694	-2.80399	-2.51915	-0.43250	-0.51848	-0.03085	-0.56429	-0.02367	-0.64419	0.00853	-0.05290	-0.32353	0.70117	-0.32702	-0.15097	0.25741	-0.38498	0.49114	sn
876	-2.32841	-2.35710	-1.17224	2.14901	2.71140	2.55820	0.88265	-2.70946	-2.52315	-2.46173	-0.37083	-0.81889	-0.05967	-0.63934	-0.65498	-0.45626	-0.53247	0.13229	-0.52390	-0.05467	-0.68484	-0.63419	0.33876	-0.52407	-0.43291	sn
877	-2.25416	-2.36886	-1.39298	3.10563	3.14540	1.92158	0.16614	-3.19155	-2.58722	-2.69815	1.14393	-0.47727	-0.13507	-0.57262	0.06782	0.82046	0.08171	-0.15214	-0.30165	0.75481	0.76075	-0.33212	0.16220	-0.44852	0.17879	sn
878	-2.30998	-2.29186	-1.76231	0.94307	2.15577	2.87714	2.01750	-2.01630	-1.76810	-2.03219	-1.38337	-0.30569	0.82077	-0.10683	-0.14231	-1.54721	-0.39798	0.90737	-0.18911	-0.32248	-0.84588	-0.51859	0.65525	-0.44415	-0.33343	sn
879	-2.19421	-2.15080	-1.74093	1.12559	2.06002	2.12362	1.70484	-0.99395	-1.30146	-1.99288	-1.05123	-0.67358	0.33651	-0.52548	-0.91919	-0.93597	-0.77070	0.22659	-0.58078	-1.11609	-0.29683	-0.73619	0.43501	-0.54379	-0.94140	cn
880	-1.98822	-2.00938	-1.21842	0.64445	1.71184	1.87445	2.56274	-1.07789	-0.87250	-1.70829	-1.35045	-0.76731	0.23059	-0.53180	-1.16559	-1.10177	-0.78293	0.31110	-0.54927	-1.57816	-0.56580	-0.72999	0.50376	-0.51458	-1.18284	sn
881	-2.23369	-2.00439	-1.59695	1.27931	2.44631	2.25994	1.04786	-1.99789	-1.82416	-2.09253	-0.16783	0.11157	0.42786	-0.19380	0.68356	-0.59051	0.16715	0.86529	-0.19283	0.49555	0.05428	-0.16812	0.64944	-0.37813	0.33680	sn
882	-2.09227	-2.00381	-2.13592	0.49495	2.03319	2.10349	0.96322	-0.87464	-0.94338	-1.69839	-1.05118	0.08644	0.96541	-0.24375	-0.51440	-1.00797	-0.47793	0.44318	-0.52200	-0.73131	-0.38036	-0.50319	0.57611	-0.50492	-0.50982	cn
883	-2.24372	-2.40714	-2.15162	1.09523	2.45078	2.62330	1.37896	-1.91216	-1.59843	-2.15880	-1.91439	-0.03932	0.30325	-0.28970	0.54068	-2.32366	-0.46647	0.53146	-0.44026	-0.27020	-1.54601	-0.39085	0.57335	-0.44537	0.04250	sn
884	-2.16457	-2.10645	-1.65011	1.29675	2.38749	2.29360	1.72889	-2.04765	-1.83141	-2.13288	-1.12271	-0.40673	0.16639	-0.48945	0.17787	-1.19912	-0.39773	0.22781	-0.43330	0.02653	-0.80665	-0.40710	0.41546	-0.41954	0.00066	sn
885	-2.35903	-2.16308	-2.01647	1.09736	2.63934	2.95950	1.35215	-2.38744	-2.21841	-2.30234	-1.98559	-0.38124	0.34231	-0.48616	-0.02659	-2.23241	-0.62268	0.26962	-0.52697	-0.35144	-1.61853	-0.54715	0.50187	-0.49715	-0.22345	cn
886	-2.28970	-2.39046	-1.45904	2.29979	3.21489	2.41404	-0.38457	-3.13944	-2.79432	-2.53562	-0.04922	0.20253	-0.37952	-0.21692	0.88573	-0.69393	0.94930	0.16742	0.22739	1.33176	-0.40370	0.43780	0.20488	-0.17148	1.08300	sn
