	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	clase
4164	-0.474295	0.534421	0.760376	0.344705	-0.458132	0.723334	1.37275	0.508676	-0.441809	0.914773	1.08093	0.508712	-0.466764	0.845609	0.874081	0.603447	-0.156824	0.8575	0.882318	0.604037	-0.142582	0.86985	0.896909	0.608779	0.0546358	1.20029	0.878681	0.758621	0.0714393	1.38373	1.18368	0.758291	-0.133733	1.00369	1.49684	0.604141	0
4165	-0.474295	0.534421	0.520455	0.344705	-0.236769	0.547987	0.771338	0.348371	-0.219551	0.739437	0.78111	0.508712	-0.173881	0.670065	0.634395	0.603447	-0.156824	0.8575	0.882318	0.604037	0.154471	0.86985	0.896909	0.820154	-0.16518	0.980695	0.878681	0.599759	0.0714393	0.9892	1.18368	0.599895	0.0895186	1.00369	1.19673	0.604141	0
4166	0.038539	0.710438	0.760376	0.505172	0.0583812	0.898682	0.771338	0.722417	0.076792	0.914773	0.78111	0.720989	0.411885	1.24058	1.17369	0.816189	0.433094	1.07663	0.882318	0.604037	0.154471	1.0889	0.896909	0.608779	0.347723	1.20029	0.878681	0.758621	0.0714393	1.20838	1.48234	0.758291	0.0895186	1.00369	0.896626	0.604141	0
4167	0.038539	0.886455	0.760376	0.719128	0.0583812	0.723334	0.771338	0.508676	0.076792	0.739437	0.78111	0.720989	0.119002	1.06504	0.874081	0.603447	0.433094	1.07663	1.18125	0.816308	0.451525	0.86985	1.19596	0.820154	0.0546358	0.980695	0.878681	0.599759	0.366993	0.9892	0.885014	0.758291	0.0895186	1.22335	1.19673	0.762909	0
4168	0.038539	0.710438	0.760376	0.505172	0.0583812	0.723334	0.771338	0.722417	-0.219551	0.914773	1.38076	0.720989	0.411885	1.06504	1.17369	0.816189	0.433094	0.8575	1.18125	0.816308	0.154471	0.69461	0.896909	0.820154	0.347723	0.980695	0.878681	0.758621	0.0714393	1.20838	1.18368	0.758291	0.0895186	0.827964	0.896626	0.604141	0
4169	0.038539	0.710438	0.760376	0.719128	-0.236769	0.898682	1.37275	0.722417	0.076792	0.739437	1.08093	0.720989	0.411885	0.845609	1.17369	0.816189	0.138135	0.682198	0.882318	0.816308	0.451525	1.0889	1.495	0.820154	0.0546358	1.20029	1.17805	0.758621	0.0714393	0.813855	0.885014	0.599895	0.0895186	1.00369	0.896626	0.604141	0
4170	-0.254509	0.886455	1.36018	0.719128	0.0583812	0.723334	1.07204	0.722417	-0.441809	-0.00574241	0.301392	0.349504	0.119002	0.670065	0.874081	0.816189	0.433094	1.07663	1.48017	0.816308	0.154471	0.69461	0.657672	0.608779	0.0546358	0.805018	0.878681	0.599759	0.0714393	0.9892	0.885014	0.599895	-0.133733	0.608306	0.896626	0.392451	0
4171	0.038539	0.710438	1.06028	0.719128	-0.458132	-0.0218938	0.290209	0.348371	-0.738152	-0.181079	-0.418185	-0.075051	0.411885	1.06504	1.47329	0.816189	0.138135	0.682198	0.643176	0.604037	-0.142582	-0.269212	-0.119848	-0.183874	0.0546358	0.980695	0.878681	0.599759	-0.150226	0.594673	0.885014	0.388699	-0.133733	0.0371957	0.116348	0.233683	0
4172	-0.767343	-0.213651	-0.439228	-0.0832064	-0.458132	-0.372589	0.290209	0.13463	0.076792	0.739437	0.78111	0.508712	-0.173881	-0.295426	-0.144581	-0.194333	-0.451783	-0.764048	-0.552534	-0.191977	-0.439636	-0.0939719	0.119389	0.186031	-0.16518	0.0144682	0.100309	0.229081	0.366993	0.375491	0.34742	0.388699	0.684855	0.388648	0.65654	0.604141	0
4173	0.038539	0.710438	0.520455	0.344705	-0.236769	-0.197242	-0.190919	0.13463	-0.441809	-0.531751	0.301392	0.508712	0.119002	0.494521	1.17369	0.603447	-0.156824	0.200116	0.344248	0.179496	-0.439636	-0.444453	-0.119848	0.186031	0.64081	0.585421	0.878681	0.758621	0.0714393	0.375491	0.646083	0.0191076	-0.654652	-0.358188	0.116348	0.0219924	4
4174	-0.254509	-0.213651	-0.199307	0.130749	-0.458132	-0.547937	0.290209	0.508676	-0.738152	-0.707087	0.301392	0.720989	-0.173881	0.187319	0.334789	0.177964	-0.451783	-0.457269	-0.134035	0.179496	-0.736689	-0.575883	0.358626	0.608779	0.0546358	0.365823	0.639182	0.0172653	-0.667444	-0.369728	0.108489	0.0191076	-0.654652	-0.358188	0.116348	0.0219924	4
4175	-0.767343	-0.741702	0.280534	0.719128	-0.753282	-0.898633	0.290209	0.722417	-0.738152	-1.01393	0.0615332	0.508712	-0.759647	-0.602628	0.334789	0.603447	-0.451783	-0.764048	0.105107	0.391767	-0.736689	-0.751123	-0.119848	0.186031	-0.678082	-0.380807	0.100309	0.0172653	-0.667444	-0.369728	-0.130442	-0.139289	-0.877903	-0.533914	-0.123737	-0.136775	4
4176	-0.767343	-0.917719	0.280534	0.719128	-0.753282	-1.03014	0.0496452	0.508676	-0.96041	-1.01393	0.0615332	0.349504	-0.466764	-0.778172	0.0951039	0.390706	-0.746742	-0.764048	-0.134035	0.179496	-0.736689	-0.882554	-0.538512	0.0275001	-0.678082	-0.380807	-0.13919	-0.141597	-0.889109	-0.545074	-0.130442	-0.139289	-0.654652	-0.533914	-0.363823	-0.136775	4
4177	-0.767343	-1.04973	0.0406134	0.505172	-0.974644	-1.03014	0.0496452	0.348371	-0.96041	-1.01393	-0.658044	-0.075051	-0.759647	-0.778172	-0.144581	0.177964	-0.746742	-0.895525	-0.552534	0.0202937	-0.736689	-0.882554	-0.777749	0.0275001	-0.897898	-0.556484	-0.13919	-0.141597	-0.667444	-0.545074	-0.369373	-0.139289	-0.877903	-0.709641	-0.363823	0.0219924	4
4178	-0.98713	-1.04973	-0.679149	-0.0832064	-0.974644	-1.03014	-0.672047	-0.239416	-0.96041	-1.01393	-0.897903	-0.234259	-0.759647	-0.90983	-0.803715	0.018408	-0.967961	-1.027	-0.791676	-0.191977	-1.25653	-1.27684	-0.777749	0.0275001	-0.897898	-0.732162	-0.378689	0.0172653	-1.18466	-1.02727	-0.369373	-0.139289	-1.62207	-1.50041	-1.02406	0.0219924	4
4179	-0.767343	-0.741702	-0.679149	-0.457629	-0.458132	-0.547937	-0.431483	-0.0791105	-0.738152	-1.01393	-0.178326	0.508712	-1.49185	-1.43646	-0.803715	0.018408	-0.746742	-0.588746	-0.552534	-0.56345	-0.736689	-0.882554	-0.119848	0.397405	-1.4108	-1.65447	-1.03731	0.0172653	-0.889109	-0.720419	-0.847235	-0.350484	-0.654652	-0.533914	-0.123737	0.0219924	4
4180	-0.474295	-0.565685	-0.439228	-0.0832064	-0.753282	-1.03014	-0.190919	0.508676	-0.96041	-0.882424	0.301392	0.720989	-0.759647	-0.602628	-0.56403	-0.566631	-0.746742	-0.895525	-0.134035	0.391767	-0.736689	-1.01398	-0.119848	0.397405	-0.897898	-0.732162	-0.857687	-0.353413	-0.667444	-0.545074	-0.130442	0.0191076	-0.654652	-1.01716	-0.123737	0.233683	4
4181	-0.767343	-1.04973	-0.199307	0.505172	-0.974644	-0.898633	0.290209	0.722417	-0.738152	-0.707087	0.301392	0.720989	-0.759647	-0.90983	-0.144581	0.390706	-0.746742	-1.027	-0.134035	0.391767	-0.736689	-0.882554	-0.359085	0.397405	-0.678082	-0.556484	-0.13919	0.0172653	-0.667444	-1.02727	-0.130442	0.230303	-0.431401	-0.533914	0.116348	0.233683	4
4182	-0.98713	-0.917719	0.280534	0.719128	-0.753282	-0.723285	0.290209	0.722417	-0.441809	-0.707087	0.541251	0.720989	-0.759647	-1.04149	-0.144581	0.390706	-0.746742	-0.895525	-0.373177	0.391767	-0.439636	-0.751123	-0.119848	0.608779	-0.678082	-1.0396	-0.13919	0.229081	-0.445779	-0.545074	0.108489	0.230303	-0.431401	-0.533914	0.116348	0.392451	4
4183	-0.474295	-0.741702	0.520455	0.719128	0.0583812	-0.372589	0.290209	0.13463	0.373135	0.169594	-0.418185	-0.234259	-0.466764	-0.778172	-0.144581	0.603447	-0.156824	-0.281966	0.643176	0.391767	0.451525	0.344129	-0.119848	-0.183874	-0.458267	-0.556484	0.100309	0.387943	-0.150226	-0.369728	0.34742	0.388699	0.387187	0.212922	0.356433	0.0219924	4
4184	0.038539	-0.389668	0.280534	0.130749	0.353531	0.153454	-0.431483	-0.239416	0.373135	0.34493	0.0615332	-0.075051	-0.173881	-0.295426	0.634395	0.390706	0.433094	0.331593	-0.134035	-0.191977	0.748578	0.344129	-0.119848	0.0275001	-0.16518	-0.380807	0.339808	0.387943	0.366993	0.200145	0.34742	0.0191076	0.387187	0.388648	0.116348	-0.136775	3
4185	0.331587	0.138383	-0.439228	-0.243673	0.353531	0.328802	0.0496452	-0.0791105	0.669479	0.5641	-0.178326	-0.075051	0.411885	0.318977	-0.144581	-0.194333	0.728053	0.331593	-0.134035	0.0202937	0.748578	0.344129	-0.119848	-0.183874	0.347723	0.190146	0.339808	0.0172653	0.366993	0.375491	0.108489	-0.139289	0.387187	0.0371957	-0.123737	-0.348466	3
4186	0.331587	0.3144	0.0406134	-0.0832064	0.648682	0.547987	-0.190919	-0.0791105	0.669479	0.34493	-0.178326	-0.234259	0.704768	0.318977	-0.144581	0.018408	0.728053	0.331593	-0.134035	-0.191977	0.451525	0.212699	-0.359085	-0.395248	0.347723	0.365823	0.100309	-0.141597	0.366993	0.0247994	-0.130442	-0.350484	0.387187	0.212922	-0.363823	-0.348466	3
4187	0.990945	0.3144	-0.139327	-0.190184	0.722469	0.50415	-0.130778	-0.399721	1.03991	0.520266	-0.118361	-0.18119	0.631548	0.362863	0.0951039	-0.141148	0.654313	0.375418	-0.134035	-0.351179	0.674315	0.387939	0.119389	-0.342405	0.787354	0.62934	-0.0793155	-0.353413	0.810323	0.463163	-0.0707095	-0.350484	0.833689	0.476511	0.176369	-0.189698	2
4188	0.697897	0.490417	-0.139327	-0.40414	1.01762	0.50415	-0.130778	-0.185981	1.03991	0.520266	0.361357	0.0310878	0.631548	0.362863	-0.144581	-0.35389	0.654313	0.375418	0.105107	-0.351179	0.674315	0.387939	-0.119848	-0.342405	0.787354	0.453662	-0.0793155	-0.353413	0.810323	0.463163	0.168221	-0.192088	0.833689	0.652237	-0.303801	-0.348466	2
4189	0.697897	0.490417	0.100594	-0.190184	1.01762	0.50415	0.109786	-0.185981	1.03991	0.520266	0.361357	0.0310878	1.14409	0.582293	-0.144581	-0.141148	1.17049	0.988977	0.344248	-0.138909	1.78826	1.22033	0.896909	0.397405	1.37353	0.980695	0.399683	0.229081	1.69698	1.38373	0.944747	0.599895	1.72669	1.61873	1.55686	0.815832	2
4190	0.990945	0.490417	0.340514	0.0237715	1.68171	0.854845	0.651055	0.401806	2.00302	1.26545	0.661181	0.614851	1.72986	1.1967	0.874081	0.390706	1.76041	1.38341	0.882318	0.604037	1.78826	1.22033	0.896909	0.608779	1.66662	1.59557	1.5373	0.811575	1.69698	1.38373	0.944747	0.230303	1.13136	0.827964	0.176369	-0.189698	2
4191	1.6503	0.842451	0.640416	0.398194	1.97686	1.24938	0.651055	0.615546	2.00302	1.09011	0.90104	0.402573	1.72986	1.37224	0.874081	0.603447	1.76041	1.20811	0.882318	0.604037	1.49121	0.82604	0.657672	0.238874	1.66662	1.37597	0.938555	0.229081	1.10588	0.813855	0.168221	-0.192088	0.833689	0.476511	-0.303801	-0.348466	2
4192	1.94335	1.23849	0.640416	0.61215	1.97686	1.07403	0.89162	0.401806	1.70668	0.870939	0.661181	0.190296	1.72986	1.1967	0.874081	0.603447	1.46545	0.813675	0.643176	0.232564	1.19416	0.60699	0.657672	0.0275001	1.08044	0.805018	0.160184	-0.194551	0.810323	0.463163	-0.30964	-0.350484	0.833689	0.476511	-0.063716	-0.189698	2
4193	1.94335	1.06247	0.880336	0.398194	1.68171	0.854845	0.651055	0.188065	1.33625	0.870939	0.661181	0.0310878	1.43698	0.801723	0.634395	0.231149	1.17049	0.594546	0.643176	0.0202937	1.19416	0.82604	0.358626	-0.131031	0.787354	0.453662	-0.318815	-0.353413	0.810323	0.463163	-0.0707095	-0.192088	1.13136	0.652237	0.176369	0.0219924	2
4194	1.6503	0.842451	0.640416	0.184238	1.31277	0.854845	0.651055	0.0277598	1.33625	0.695602	0.361357	0.190296	1.14409	0.582293	0.634395	0.018408	1.17049	0.813675	0.344248	-0.138909	1.19416	0.82604	0.358626	0.0275001	0.787354	0.453662	-0.0793155	-0.194551	1.10588	0.638509	0.168221	0.0191076	1.13136	0.652237	0.176369	-0.189698	2
4195	1.28399	0.666434	0.340514	0.184238	1.31277	0.679497	0.35035	0.188065	1.03991	0.520266	0.361357	0.0310878	1.14409	0.801723	0.334789	0.018408	1.17049	0.594546	0.105107	0.0202937	1.19416	0.60699	0.119389	0.0275001	1.08044	0.62934	0.160184	-0.194551	0.514769	0.463163	0.168221	-0.192088	1.13136	0.827964	0.716562	0.445373	2
4196	1.28399	0.666434	0.340514	0.184238	1.01762	0.50415	0.35035	0.0277598	1.03991	0.695602	0.361357	0.0310878	1.14409	0.582293	0.0951039	0.018408	1.17049	0.594546	0.105107	0.0202937	1.49121	0.82604	0.358626	0.238874	0.494267	0.453662	0.160184	-0.194551	1.10588	0.813855	0.705816	0.441498	1.13136	0.827964	0.416455	0.445373	2
4197	0.990945	0.490417	0.340514	0.0237715	1.01762	0.679497	0.35035	0.0277598	1.33625	0.870939	0.361357	0.190296	1.14409	0.582293	0.0951039	0.018408	1.46545	0.813675	0.344248	0.232564	1.19416	0.82604	0.657672	0.238874	1.08044	0.805018	0.699056	0.440897	1.10588	0.813855	0.407152	0.441498	1.42903	1.00369	0.716562	0.445373	2
4198	0.990945	0.666434	0.340514	0.0237715	1.31277	0.854845	0.35035	0.188065	1.33625	0.695602	0.361357	0.190296	1.43698	0.801723	0.334789	0.231149	1.17049	0.813675	0.643176	0.232564	1.19416	0.82604	0.657672	0.608779	1.08044	0.805018	0.399683	0.440897	1.40143	0.9892	0.705816	0.441498	1.42903	1.00369	0.716562	0.815832	2
4199	1.28399	0.842451	0.340514	0.184238	1.31277	0.679497	0.35035	0.188065	1.03991	0.520266	0.361357	0.402573	1.14409	0.801723	0.634395	0.231149	1.17049	0.813675	0.643176	0.604037	0.674315	0.387939	0.657672	0.238874	1.37353	0.980695	0.699056	0.440897	1.40143	0.9892	0.705816	0.81109	0.536021	0.476511	0.416455	0.445373	2
4200	1.28399	0.666434	0.340514	0.184238	1.01762	0.50415	0.35035	0.401806	0.743564	0.695602	0.661181	0.402573	1.14409	0.801723	0.634395	0.603447	0.654313	0.375418	0.643176	0.232564	0.0802078	0.212699	0.358626	0.397405	1.37353	0.980695	0.699056	0.811575	0.514769	0.463163	0.407152	0.441498	-0.0593155	0.476511	0.716562	0.445373	2
4201	0.990945	0.490417	0.340514	0.398194	0.722469	0.679497	0.651055	0.401806	0.150878	0.870939	1.20086	0.614851	0.631548	0.362863	0.634395	0.231149	0.0643955	0.200116	0.344248	0.391767	-0.662426	0.387939	0.358626	0.238874	0.494267	0.453662	0.399683	0.440897	-0.0763374	0.463163	0.705816	0.441498	-0.877903	-0.0945989	0.176369	0.0219924	2
4202	-0.767343	0.490417	0.640416	0.398194	-1.26979	0.0219432	-0.130778	0.188065	-1.25675	-0.0934105	-0.118361	-0.18119	-1.19897	0.0117755	-0.144581	0.018408	-1.4104	-0.194315	0.105107	0.0202937	-1.40506	-0.356832	-0.359085	-0.131031	-1.4108	-0.292968	-0.558314	-0.194551	-1.40633	-0.457401	-0.787502	-0.350484	-1.39882	-0.621778	-0.783972	-0.560156	0
4203	-1.28018	0.00636995	-0.139327	0.184238	-1.26979	-0.109568	-0.130778	-0.185981	-1.25675	-0.444083	-0.538114	-0.18119	-1.41863	-0.207654	0.0951039	0.018408	-1.4104	-0.369618	-0.373177	-0.138909	-1.40506	-0.532073	-0.598321	-0.131031	-1.4108	-0.468645	-0.797813	-0.353413	-1.40633	-0.632747	-0.787502	-0.561679	-1.39882	-0.621778	-0.543887	-0.348466	0
4204	-1.28018	-0.477677	-0.559189	-0.190184	-1.49116	-0.460263	-0.130778	0.0277598	-1.47901	-0.268747	-0.35822	-0.393467	-1.41863	-0.558742	-0.623951	-0.141148	-1.4104	-0.369618	0.105107	-0.138909	-1.62785	-0.356832	-0.119848	-0.131031	-1.4108	-0.644323	-0.558314	-0.353413	-1.40633	-0.632747	-0.548571	-0.350484	-1.39882	-0.446051	-0.303801	-0.348466	0
4205	-1.49996	-0.30166	-0.379248	-0.40414	-1.71252	-0.767122	-0.792329	-0.560027	-1.47901	-0.575585	-0.777973	-0.393467	-1.6383	-0.383198	-0.144581	-0.141148	-1.4104	-0.54492	-0.612319	-0.351179	-1.40506	-0.707313	-0.359085	-0.342405	-1.4108	-0.468645	-0.318815	-0.353413	-1.40633	-0.457401	-0.548571	-0.350484	-1.39882	-0.446051	-0.303801	-0.189698	0
4206	-1.49996	-0.60969	-0.799109	-0.40414	-1.49116	-0.460263	-0.551765	-0.399721	-1.47901	-0.575585	-0.777973	-0.552675	-1.41863	-0.734286	-0.384266	-0.35389	-1.4104	-0.369618	-0.134035	-0.138909	-1.18227	-0.356832	-0.119848	-0.131031	-1.4108	-0.468645	-0.318815	-0.194551	-1.18466	-0.10671	0.168221	0.0191076	-1.17557	-0.270325	-0.063716	-0.189698	0
4207	-1.49996	-0.477677	-0.559189	-0.40414	-1.49116	-0.591774	-0.792329	-0.560027	-1.25675	-0.575585	-1.01783	-0.393467	-1.41863	-0.383198	-0.144581	-0.141148	-1.18918	-0.369618	-0.134035	-0.138909	-1.18227	-0.532073	-0.598321	-0.500936	-1.19099	-0.11729	0.160184	0.0172653	-1.18466	-0.282055	-0.0707095	-0.192088	-1.17557	-0.0945989	-0.063716	-0.189698	0
4208	-1.28018	-0.60969	-1.03903	-0.40414	-1.49116	-0.767122	-0.792329	-0.399721	-1.25675	-0.750921	-0.777973	-0.552675	-1.19897	-0.558742	-0.623951	-0.513446	-1.4104	-0.54492	-0.612319	-0.510382	-1.40506	-0.532073	-0.837558	-0.500936	-1.19099	-0.11729	-0.0793155	-0.194551	-1.18466	-0.282055	-0.30964	-0.350484	-1.17557	-0.446051	-0.063716	-0.348466	0
4209	-1.28018	-0.60969	-0.799109	-0.564607	-1.26979	-0.591774	-0.792329	-0.560027	-0.96041	-0.444083	-0.777973	-0.393467	-1.19897	-0.207654	-0.623951	-0.35389	-1.18918	-0.369618	-0.373177	-0.510382	-1.18227	-0.532073	-0.837558	-0.71231	-0.897898	-0.292968	-0.0793155	-0.194551	-0.889109	-0.457401	-0.548571	-0.561679	-1.39882	-0.929298	-1.26414	-0.771847	0
4210	-1.28018	-0.60969	-0.799109	-0.564607	-0.974644	-0.460263	-0.792329	-0.399721	-0.738152	-0.268747	-0.538114	-0.18119	-1.19897	-0.383198	-0.384266	-0.513446	-1.18918	-0.54492	-0.851461	-0.722653	-1.18227	-0.356832	-0.359085	-0.342405	-0.897898	-0.468645	-0.558314	-0.565229	-1.40633	-0.939601	-1.26536	-0.772875	-1.17557	-0.621778	-1.02406	-0.348466	0
4211	-0.767343	0.00636995	-0.139327	0.0237715	-0.974644	0.197291	-0.130778	0.0277598	-1.25675	0.0380916	-0.118361	0.0310878	-0.906088	-0.207654	-0.144581	-0.141148	-0.894221	-0.194315	-0.134035	-0.138909	-0.885216	-0.356832	-0.119848	-0.342405	-0.897898	-0.292968	-0.318815	-0.353413	-0.889109	-0.457401	-0.548571	-0.350484	-1.17557	-0.446051	-0.543887	-0.348466	0
4212	-0.98713	-0.125643	-0.139327	-0.190184	-0.753282	0.0219432	-0.371342	-0.185981	-0.738152	0.213428	0.361357	0.190296	-0.906088	-0.207654	-0.384266	-0.141148	-0.673002	0.0248131	-0.373177	-0.138909	-0.662426	-0.356832	-0.359085	0.0275001	-0.897898	-0.292968	-0.318815	-0.194551	-0.667444	-0.10671	-0.0707095	-0.192088	-0.654652	-0.446051	-0.543887	-0.189698	0
4213	-0.767343	0.00636995	-0.379248	-0.190184	-0.753282	0.197291	0.35035	0.188065	-0.441809	0.520266	0.661181	0.190296	-0.686426	0.0117755	-0.384266	-0.141148	-0.673002	-0.369618	-0.373177	0.0202937	-0.439636	0.0374584	-0.119848	0.0275001	-0.678082	-0.11729	-0.0793155	-0.194551	-0.667444	-0.457401	-0.548571	-0.192088	-0.654652	-0.446051	-0.543887	-0.189698	0
4214	-0.767343	0.182387	0.340514	0.184238	-0.458132	0.50415	0.651055	0.188065	-0.441809	0.0380916	0.121498	0.0310878	-0.686426	-0.383198	-0.384266	0.018408	-0.451783	0.0248131	-0.134035	0.0202937	-0.439636	0.0374584	-0.359085	-0.131031	-0.678082	-0.468645	-0.558314	-0.194551	-0.667444	-0.457401	-0.548571	-0.192088	-0.654652	-0.0945989	-0.303801	-0.189698	0
4215	-0.474295	0.490417	0.640416	0.184238	-0.458132	0.0219432	0.109786	0.0277598	-0.738152	-0.444083	-0.35822	-0.393467	-0.466764	0.0117755	-0.144581	0.018408	-0.451783	0.0248131	-0.373177	-0.138909	-0.439636	-0.181592	-0.598321	0.0275001	-0.678082	-0.468645	-0.558314	-0.194551	-0.667444	-0.10671	-0.30964	-0.192088	-0.356984	-0.0945989	-0.063716	0.0219924	0
4216	-0.474295	0.3144	0.100594	0.184238	-0.753282	0.197291	0.109786	0.0277598	-0.145465	0.0380916	-0.35822	0.0310878	-0.173881	0.362863	0.0951039	0.390706	-0.673002	0.0248131	-0.134035	0.0202937	-0.439636	-0.356832	-0.119848	-0.131031	-0.384995	0.0583876	0.160184	0.0172653	-0.667444	-0.10671	-0.548571	-0.350484	-0.654652	-0.0945989	-0.543887	-0.189698	0
4217	-0.767343	0.182387	0.100594	0.0237715	-0.162981	0.0219432	-0.371342	0.0277598	-0.145465	0.0380916	-0.118361	0.0310878	-0.686426	0.0117755	-0.144581	0.018408	-0.451783	-0.369618	-0.134035	-0.138909	-0.439636	-0.181592	-0.837558	-0.131031	-0.678082	-0.11729	-0.558314	-0.353413	-0.667444	-0.10671	-0.548571	-0.192088	-0.0593155	0.256853	0.416455	0.233683	0
4218	-0.181247	0.00636995	-0.379248	0.0237715	-0.162981	0.0219432	-0.130778	0.0277598	-0.738152	-0.268747	-0.538114	-0.393467	-0.466764	-0.383198	-0.144581	-0.141148	-0.451783	-0.194315	-0.851461	-0.138909	-0.662426	-0.356832	-0.598321	-0.131031	-0.678082	-0.11729	-0.558314	-0.194551	-0.0763374	0.243981	0.407152	0.230303	-0.0593155	0.652237	0.716562	0.445373	0
4219	-0.181247	0.00636995	-0.139327	0.0237715	-0.753282	-0.284915	-0.551765	-0.399721	-0.738152	-0.444083	-0.118361	-0.18119	-0.466764	-0.207654	-0.863637	-0.141148	-0.673002	-0.369618	-0.612319	-0.138909	-0.662426	0.0374584	-0.119848	-0.131031	-0.0919078	0.234065	0.399683	0.229081	-0.0763374	0.638509	0.705816	0.441498	-0.356984	0.652237	0.416455	0.445373	0
4220	-0.767343	-0.477677	-0.139327	-0.190184	-0.753282	-0.460263	-0.371342	-0.399721	-0.441809	-0.444083	-0.35822	-0.393467	-0.686426	0.0117755	-0.144581	-0.141148	-0.451783	0.375418	0.344248	0.232564	-0.439636	0.387939	0.358626	0.238874	-0.384995	0.62934	0.399683	0.440897	-0.371891	0.463163	0.705816	0.441498	-0.654652	0.476511	0.716562	0.445373	0
4221	-0.474295	-0.477677	-0.379248	-0.40414	-0.753282	-0.109568	-0.371342	-0.185981	-0.441809	0.34493	0.121498	0.402573	-0.466764	0.362863	0.334789	0.231149	-0.673002	0.375418	0.643176	0.391767	-0.142582	0.82604	0.896909	0.397405	-0.678082	0.453662	0.699056	0.440897	-0.371891	0.638509	0.705816	0.441498	-0.0593155	1.00369	0.956647	0.604141	0
4222	-0.474295	0.3144	0.100594	0.398194	-0.162981	0.854845	0.89162	0.615546	-0.441809	0.695602	0.90104	0.402573	-0.173881	0.801723	0.874081	0.390706	0.0643955	0.988977	1.18125	0.604037	-0.142582	1.00128	0.657672	0.397405	-0.0919078	0.980695	0.938555	0.599759	0.219216	0.9892	0.944747	0.81109	0.238353	1.00369	0.956647	0.604141	0
4223	-0.181247	0.842451	0.880336	0.61215	-0.458132	0.679497	0.89162	0.401806	-0.441809	0.870939	0.90104	0.614851	0.0457816	0.977267	1.17369	0.603447	-0.156824	0.988977	0.643176	0.391767	0.0802078	1.22033	0.896909	0.76731	0.201179	0.980695	0.938555	0.811575	0.219216	0.9892	0.944747	0.599895	-0.0593155	1.00369	1.25675	0.604141	0
4224	-0.474295	0.666434	0.880336	0.398194	-0.458132	0.854845	0.89162	0.615546	-0.145465	0.870939	0.90104	0.614851	-0.173881	0.977267	0.634395	0.390706	0.0643955	1.20811	0.882318	0.76324	0.0802078	1.39557	1.19596	0.76731	0.201179	0.980695	0.938555	0.599759	-0.0763374	0.9892	1.24341	0.599895	0.238353	1.22335	1.25675	0.604141	0
4225	-0.474295	0.842451	0.880336	0.61215	-0.162981	0.854845	0.89162	0.615546	-0.145465	0.870939	0.90104	0.614851	0.0457816	1.1967	0.874081	0.763003	0.0643955	1.38341	1.18125	0.76324	-0.142582	1.00128	1.495	0.608779	-0.0919078	0.980695	1.23793	0.599759	0.219216	1.20838	1.24341	0.599895	-0.356984	1.00369	0.956647	0.604141	0
4226	-0.181247	0.842451	0.880336	0.61215	-0.162981	0.854845	0.89162	0.615546	-0.145465	0.695602	0.661181	0.614851	0.0457816	1.37224	1.17369	0.763003	-0.156824	0.988977	1.48017	0.604037	-0.142582	1.00128	0.896909	0.608779	0.201179	1.20029	1.23793	0.599759	-0.371891	0.9892	0.944747	0.599895	-0.356984	0.827964	0.956647	0.604141	0
4227	-0.181247	0.842451	0.880336	0.61215	-0.162981	0.679497	0.651055	0.615546	-0.145465	0.870939	0.90104	0.614851	-0.173881	0.977267	1.47329	0.603447	-0.156824	0.988977	0.882318	0.604037	0.0802078	1.00128	1.19596	0.608779	-0.384995	0.980695	0.938555	0.599759	-0.371891	0.813855	0.944747	0.599895	-0.0593155	1.00369	0.956647	0.604141	0
4228	-0.181247	0.666434	0.640416	0.61215	-0.162981	0.854845	0.89162	0.615546	0.150878	0.870939	0.90104	0.827128	-0.173881	0.977267	0.874081	0.603447	0.0643955	0.988977	1.18125	0.604037	0.0802078	1.00128	1.19596	0.608779	-0.384995	0.805018	0.938555	0.599759	-0.0763374	0.9892	0.944747	0.599895	-0.0593155	0.827964	0.956647	0.604141	0
