	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	estado
865	0.04381	1.41083	-0.54757	-1.42264	-1.49150	0.13440	1.26979	1.15286	0.95446	1.04745	-0.36249	-0.69078	0.40429	-0.47252	-0.93233	0.31094	-0.82286	0.09932	-0.39628	-1.20546	0.30202	-0.79166	0.23878	-0.39602	-1.11937	ac
866	1.25320	2.01831	0.40875	-0.89651	-1.26439	0.03115	0.23913	0.05436	-0.20446	1.56638	-1.04015	-0.38900	-0.12499	-0.09235	-0.25007	-0.66053	-0.59999	0.02623	-0.35926	-0.33137	-0.36073	-0.48103	0.02438	-0.21631	-0.34244	v/at
867	0.15597	0.00495	0.68954	0.61416	-0.91223	-0.54702	-0.17207	0.03678	0.19342	0.56547	-0.11283	-0.38552	0.20278	-0.39472	0.04948	0.40390	-0.57776	0.19474	-0.52880	-0.15246	0.29311	-0.48509	0.23302	-0.43769	-0.15135	v/at
868	-0.00054	-0.33814	1.01416	1.54981	-0.19171	-0.97291	-0.59156	-0.32742	-0.33229	-0.11607	-0.83947	-0.31293	0.18222	-0.37022	0.13860	-0.55671	-0.44648	0.15535	-0.45657	0.01288	-0.48635	-0.29271	0.13382	-0.35629	0.10423	v/at
869	-0.25296	-0.88737	0.87233	1.54999	0.33336	-0.36223	-0.57529	-0.76112	-0.63138	-0.69110	-0.97468	-0.31348	0.19766	-0.38988	0.15773	-0.58557	-0.43911	0.16413	-0.48983	0.06420	-0.61300	-0.31675	0.19789	-0.40172	0.11563	v/at
870	0.54915	-0.29447	0.59825	1.54236	0.55680	-1.11260	-1.05879	-0.72432	-0.56315	-0.13774	-0.51056	0.34523	-0.09669	-0.03106	0.78305	-0.76813	0.24039	-0.09278	-0.11578	0.74910	-0.66120	0.40927	-0.13588	-0.00387	0.80328	v/at
871	-0.45377	0.53483	-0.44251	-1.03030	-0.72159	0.64432	1.16341	0.73784	0.29128	0.25564	-0.74551	-0.95134	0.53363	-0.60154	-1.28675	-0.20600	-1.04886	0.56594	-0.72929	-1.50929	-0.12842	-0.96677	0.62810	-0.64981	-1.36754	ac
872	-1.01956	-2.14597	0.75363	1.71824	0.85664	0.37729	-0.18618	-1.38526	-0.64973	-1.69880	0.07191	-0.39315	0.30050	-0.46777	0.14830	0.34743	-0.51039	0.30742	-0.56288	0.07976	0.28365	-0.44623	0.34177	-0.49320	0.02537	v/at
873	-0.94831	-1.67362	0.28259	1.25639	1.23167	0.15344	-0.26720	-0.80049	-0.34147	-1.84156	0.24334	-0.04360	0.08260	-0.29938	0.47032	0.07581	0.20431	-0.02148	-0.16513	0.68209	-0.01938	0.02054	0.03484	-0.26769	0.49507	v/at
874	0.32313	-0.18641	0.36930	1.14168	1.06635	-0.68268	-1.15825	-0.52897	-0.56742	-0.70123	0.35364	0.48183	-0.21014	0.09147	0.87153	-0.29566	0.64079	0.00951	0.21452	1.00445	-0.15528	0.60372	-0.13784	0.15815	0.97039	v/at
875	-1.40780	-1.95136	0.59105	1.39035	1.16328	0.72385	0.22515	-1.34925	-0.84968	-2.05594	0.19626	-0.62137	0.47865	-0.55692	-0.17215	0.52584	-0.68976	0.48189	-0.65529	-0.17555	0.57155	-0.64899	0.50337	-0.58827	-0.27382	v/at
876	-1.75268	-2.86962	1.05015	1.99036	2.03058	0.80155	-0.30840	-1.93827	-1.19071	-2.90887	0.17402	-0.34102	0.34305	-0.46659	0.25844	0.11848	-0.27743	0.35546	-0.49675	0.42325	0.12613	-0.30078	0.34973	-0.46710	0.27502	v/at
877	-0.93433	-0.97969	0.13020	1.31156	2.06476	0.06807	-0.44007	-0.84992	-0.93251	-2.34878	0.12269	0.04760	0.18031	-0.24142	0.61646	-0.46159	0.49072	0.24738	0.04691	0.92707	-0.26543	0.32347	0.03727	-0.09250	0.78119	v/at
878	0.26403	0.25036	0.31885	0.67062	0.58563	-0.64685	-0.64604	-0.03033	-0.37697	-0.39767	0.49397	0.40398	-0.04271	0.02040	0.84026	-0.24189	0.76594	0.49675	0.29201	0.98191	-0.01220	0.56928	0.05971	0.10136	0.94021	v/at
879	-0.86372	-1.02803	-0.01961	0.88443	1.25603	-0.05137	-0.36779	-0.27875	-0.16709	-1.60786	0.60207	-0.05202	0.09766	-0.28902	0.47064	0.21060	0.46281	-0.15427	0.03528	0.80216	0.30160	0.21385	-0.06997	-0.16324	0.61287	v/at
880	-2.09123	-2.94097	0.39228	1.39764	2.16239	1.36527	0.17207	-1.82666	-1.19322	-2.87491	-0.21771	-0.79807	0.54895	-0.62201	-0.47522	0.03140	-0.77754	0.53564	-0.70003	-0.25663	0.21127	-0.76896	0.57922	-0.63902	-0.46688	v/at
881	-1.17307	-2.37747	0.31856	1.05192	0.84921	0.61728	0.44343	-1.03830	-0.47445	-1.53730	0.25251	-0.58459	0.43705	-0.55945	-0.12121	0.55819	-0.65774	0.40935	-0.65072	-0.12517	0.69357	-0.66200	0.47985	-0.59453	-0.31352	v/at
882	-0.89560	-2.06105	1.02827	1.44179	0.69570	0.31652	-0.09096	-1.12801	-0.70051	-1.41345	0.30108	-0.32823	0.22994	-0.41095	0.20601	0.54276	-0.42501	0.18495	-0.50151	0.16858	0.68888	-0.34614	0.22456	-0.42137	0.12206	v/at
883	1.28233	0.44651	0.55177	0.92293	0.24795	-1.29678	-0.87188	-0.56827	-0.49064	0.56605	0.13652	0.38922	0.00353	0.00484	0.86047	-0.43116	0.51221	0.11171	0.10243	0.97082	-0.06751	0.60837	-0.00391	0.09589	0.97776	v/at
884	-0.11416	-1.00726	1.06617	1.69063	0.98682	-0.65106	-0.82657	-1.22777	-0.87274	-0.84827	0.41999	0.27823	-0.08710	-0.03615	0.76098	0.33248	0.21350	-0.12406	-0.09075	0.74395	0.48267	0.35456	-0.17367	-0.00003	0.75775	v/at
885	1.05458	0.14187	0.59181	1.09080	0.08376	-1.55745	-1.10752	-0.17984	-0.24425	0.74746	0.48941	0.53660	-0.39295	0.17061	0.86056	0.45707	0.71348	-0.70793	0.37806	0.92711	0.47349	0.64520	-0.48809	0.22136	0.87550	v/at
886	1.27021	1.81168	-0.44392	0.22523	0.43508	-1.29206	-1.48075	0.43581	-0.22053	0.92916	0.21803	0.69233	0.13332	0.16088	1.01262	-0.87591	0.97655	0.90899	0.54970	1.09322	-0.47550	0.87337	0.32175	0.32201	1.12335	v/at
887	0.15920	0.16890	0.19612	-0.00518	-0.77787	-0.30937	0.55768	0.27240	0.34687	0.31578	0.07873	-0.49692	0.51788	-0.51846	-0.01865	0.45455	-0.69731	0.43553	-0.63159	-0.30382	0.53847	-0.62736	0.48615	-0.56022	-0.27633	v/at
888	0.23672	0.81240	-0.35482	-1.44185	-1.17773	0.53017	1.26787	1.05425	0.25858	0.98145	-0.54934	-0.96772	0.64162	-0.63601	-1.33390	0.09610	-1.07432	0.65439	-0.75352	-1.61086	0.29401	-0.98072	0.70021	-0.66696	-1.40544	ac
889	0.65922	0.64341	-0.21517	0.89301	0.55751	-1.49036	-1.14488	0.30118	-0.02743	0.21922	-0.73603	0.48454	-0.07599	0.03279	0.88989	-0.94570	0.89297	-0.36985	0.33960	0.95819	-0.94344	0.64978	-0.12674	0.06435	0.90895	v/at
890	-1.42332	-2.92962	0.65822	1.32009	2.14032	0.87823	-0.36466	-1.48532	-1.13929	-2.38503	0.05460	-0.41064	0.34210	-0.47264	0.13909	-0.34553	-0.28212	0.39912	-0.49936	0.42780	-0.04458	-0.27743	0.34607	-0.45294	0.29868	v/at
891	-0.42597	0.04144	-0.62245	0.46618	0.95094	-1.42417	-1.13398	0.87007	0.46637	0.14456	0.27597	0.17769	-0.39938	0.02631	0.51404	0.48773	0.63545	-1.06008	0.39841	0.62882	0.18068	0.25298	-0.38976	0.00767	0.53320	v/at
892	-0.11288	0.29911	-0.50482	0.53799	0.49993	-1.41163	-0.83948	1.01292	0.38727	0.17946	0.28141	0.22634	-0.37994	0.02878	0.55943	0.35817	0.75367	-1.09409	0.48465	0.69880	0.10707	0.36565	-0.46842	0.08456	0.60438	v/at
893	-0.08637	-0.40608	0.38719	1.07644	0.99003	-1.14203	-1.30095	-0.31024	-0.37671	0.06018	0.78354	-0.04918	-0.09007	-0.19543	0.40156	1.27197	-0.12421	-0.28207	-0.21661	0.28494	0.91035	-0.09241	-0.11701	-0.20510	0.31121	v/at
894	0.51432	1.33309	-0.90600	-0.27044	0.01958	-1.59043	-1.17927	1.54490	0.71947	1.40646	1.33491	0.18484	-0.31016	0.00456	0.51269	1.34092	0.67454	-0.89388	0.40215	0.62644	1.20833	0.27460	-0.35026	0.05919	0.58098	v/at
895	0.94955	1.02678	-0.42238	0.50965	0.13283	-1.77437	-1.57537	0.76431	0.29479	1.27728	1.18967	0.62538	-0.81382	0.45243	0.74740	0.90271	1.20167	-1.27999	0.95855	0.93999	0.89943	0.87256	-0.86361	0.56088	0.88830	v/at
896	0.02661	0.43190	-0.75514	0.10207	0.18845	-1.19293	-0.71149	0.98776	0.80047	0.45796	1.49338	0.14141	-0.44830	0.03917	0.33884	1.57118	0.72662	-1.32500	0.54569	0.48456	1.35307	0.30712	-0.58378	0.12817	0.42030	v/at
897	-0.61726	-1.10921	0.27264	1.65214	1.18723	-0.90466	-0.83072	-0.31022	-0.34817	-1.16717	0.87704	0.15150	-0.20083	-0.11073	0.56313	0.67917	0.24789	-0.19783	-0.09973	0.70318	0.70117	0.15259	-0.07026	-0.17622	0.59181	v/at
898	0.06053	-0.34602	0.12601	1.41607	0.98127	-1.39596	-1.29645	-0.10774	-0.26248	-0.23881	1.19453	0.32238	-0.35101	0.01965	0.63253	0.92150	0.49414	-0.46018	0.10457	0.79000	0.92278	0.36640	-0.21395	-0.04152	0.70758	v/at
899	-0.10217	-0.04190	0.38769	0.20174	0.33457	0.32733	-0.19701	-0.64664	-0.59225	-0.17504	1.18234	-0.35405	0.00561	-0.27416	-0.04432	1.61889	-0.51994	0.06351	-0.43288	-0.12321	1.14638	-0.15411	-0.59020	0.16806	-0.02825	v/at
900	-0.77675	-0.26387	-1.49996	-0.11843	1.23968	-0.49593	-0.45157	0.48553	0.39342	-0.08539	1.49169	-0.26108	-0.06824	-0.23129	0.06947	1.50439	0.11245	-0.43827	-0.06847	0.34026	1.20239	-0.14043	-0.06181	-0.24437	0.25050	v/at
901	0.51997	-0.01419	0.35476	1.23423	0.25583	-1.57209	-1.18133	-0.10493	-0.01776	0.48044	1.03028	0.56669	-0.61166	0.23614	0.74605	1.12602	0.57547	-0.84684	0.29190	0.72176	0.85116	0.51686	-0.53520	0.16110	0.72200	v/at
902	-0.11236	-0.55206	0.08091	0.61767	-0.09833	-0.26797	-0.68602	-0.30133	0.33524	0.13121	0.59582	-0.21967	-0.10544	-0.25880	0.12321	1.04884	-0.32893	-0.25663	-0.30888	-0.05089	0.60062	-0.26204	-0.04695	-0.28289	0.03709	v/at
903	0.52806	0.35384	-0.38337	0.55496	0.15477	-1.65924	-1.24017	0.82452	0.43309	0.98046	0.54700	0.35057	-0.49437	0.11184	0.63108	0.69909	0.70000	-1.12451	0.47126	0.67333	0.35264	0.42265	-0.51097	0.13589	0.66222	v/at
904	0.24402	0.18429	0.40638	0.28584	-0.60851	-0.57373	-0.24758	0.13884	0.39025	0.47336	0.83293	-0.44884	0.13425	-0.39418	-0.10690	1.35376	-0.62444	0.16674	-0.52572	-0.31156	0.95675	-0.49896	0.17389	-0.41213	-0.23582	v/at
905	-0.72213	-0.54811	0.12577	0.15107	0.65348	0.31339	-0.45381	-0.23419	-0.40687	-0.22581	1.01568	-0.38961	0.34730	-0.37559	-0.20360	1.51591	-0.54830	0.04152	-0.40073	-0.42278	1.13112	-0.41143	0.10014	-0.29156	-0.26120	v/at
906	0.49209	1.32302	-0.32600	-1.26376	-1.54170	0.37795	1.05726	1.24436	0.49611	0.93812	1.01727	-0.94947	0.59468	-0.65239	-1.04432	1.81483	-1.06328	0.62668	-0.76305	-1.28548	1.34879	-0.98693	0.67630	-0.68039	-1.22059	ac
907	-1.70596	-1.50158	-1.29157	-0.06146	2.44675	0.39479	-0.19339	-0.01432	-0.12565	-1.65969	0.93386	-0.59467	0.43495	-0.56952	-0.16141	0.39634	-0.08803	0.40196	-0.47965	0.37397	0.30664	-0.42259	0.54022	-0.57036	0.12978	v/at
908	-1.98364	-1.26283	-2.49036	-1.68255	-1.56619	1.04612	1.48167	2.08616	3.89459	-0.69333	1.22071	-0.98494	0.50402	-0.63117	-1.45776	1.35868	-0.90177	0.61640	-0.71749	-0.98608	1.19880	-0.96815	0.60210	-0.64303	-1.20775	v/at
909	-0.24128	-1.27619	1.34467	2.34924	0.46901	-1.39652	-1.34731	-0.63828	-0.47235	-0.49230	0.83267	0.64774	-0.77284	0.35743	0.80547	0.90631	0.81480	-1.39674	0.74834	0.85862	0.90600	0.64681	-0.89396	0.43578	0.77935	v/at
910	-1.07229	-1.75974	0.54650	1.31628	0.54950	0.05286	0.00332	-0.73329	-0.22890	-1.27550	0.38382	-0.53956	0.24806	-0.49676	-0.20305	0.92306	-0.52792	0.13366	-0.53393	-0.11254	0.70524	-0.54148	0.30344	-0.50790	-0.22931	v/at
911	-0.83489	0.22258	-0.69605	-1.13221	-0.94219	1.01885	1.97647	1.02383	0.31473	-0.15273	0.49971	-1.06342	0.58989	-0.66259	-1.65593	1.36402	-1.14188	0.62038	-0.76973	-2.00137	1.04749	-1.07158	0.66893	-0.68963	-1.85925	ac
912	0.10358	-0.43919	0.62212	0.11652	-0.80658	0.27185	0.68337	-0.52312	-0.04890	0.23995	0.65213	-0.75169	0.41851	-0.58050	-0.50306	1.34638	-0.81185	0.37069	-0.65526	-0.56296	1.09010	-0.77001	0.48011	-0.59285	-0.60412	v/at
913	-1.01499	-0.73050	-1.58758	-1.30637	-1.52063	1.14984	2.12762	1.43399	1.54368	-0.02086	0.40155	-1.07200	0.60979	-0.66366	-2.07288	1.25078	-1.16016	0.63806	-0.77217	-2.33861	0.98645	-1.10654	0.67835	-0.69283	-2.24645	ac
914	-0.53246	-1.24156	0.83648	1.62560	0.06961	-0.90957	-0.76515	-0.31100	0.24833	-0.55935	0.90338	0.44057	-0.84460	0.30470	0.57152	1.04416	0.71424	-1.60112	0.81552	0.72201	0.93811	0.51100	-1.02913	0.46907	0.61107	v/at
915	-0.19050	-1.15009	1.61695	2.02041	0.12273	-0.84955	-0.84290	-0.72715	-0.70464	-0.53060	0.85552	0.17873	-0.31544	0.00367	0.57667	1.20973	0.03926	-0.51592	-0.06025	0.46823	1.26972	0.14762	-0.37974	0.00408	0.47801	v/at
916	0.02753	-0.79565	1.44431	1.65677	0.01111	-0.80679	-0.78535	-0.77013	-0.57918	-0.19003	1.08290	0.05141	-0.28641	-0.06719	0.44221	1.51063	-0.04451	-0.52547	-0.07817	0.37419	1.43014	0.03883	-0.33823	-0.03877	0.37651	v/at
917	0.53925	-0.35122	0.66550	1.38868	-0.38720	-1.43535	-1.09221	-0.05869	0.18673	0.62151	1.17875	0.90889	-1.49585	0.90723	0.71365	1.26272	1.18503	-2.38541	1.51442	0.79705	1.24617	0.91604	-1.62921	0.99975	0.69959	v/at
918	-0.12565	-0.86323	1.26241	1.70688	-0.15562	-1.17880	-0.48607	-0.36812	-0.25645	-0.17100	1.14192	-0.09566	-0.17491	-0.19033	0.28172	1.45026	-0.07449	-0.40339	-0.15477	0.35191	1.38809	-0.05409	-0.19754	-0.15209	0.30834	v/at
919	-0.06861	0.17428	-0.49215	-0.05868	0.48561	-0.81657	-0.64291	0.69472	0.18946	0.54105	1.70615	-0.47024	-0.09553	-0.21419	-0.30083	1.16148	-0.37694	-0.16413	-0.20446	0.06696	1.48587	-0.48518	0.07647	-0.29631	-0.21261	v/at
920	0.20359	-0.65925	0.85841	1.71399	0.03903	-1.44849	-1.19805	-0.17783	-0.08612	0.15569	1.17086	0.47509	-0.78770	0.29508	0.61285	1.15440	0.71691	-1.49346	0.73629	0.77171	1.11096	0.57561	-0.98493	0.48082	0.68185	v/at
921	1.04584	0.51988	0.52137	0.99812	-0.44545	-1.60049	-1.36675	0.34621	0.16050	1.03363	1.03520	0.97143	-1.49215	0.94841	0.81914	0.82182	1.38701	-2.50690	1.74953	0.96644	0.79564	1.15523	-1.84232	1.29521	0.92490	v/at
922	0.13614	0.48327	0.27985	-0.26898	0.17447	0.42122	-0.14448	-0.16506	-0.55532	0.01299	0.72959	-0.29721	0.32155	-0.38822	0.17663	0.99981	-0.22016	-0.26350	-0.22338	0.12028	0.91815	-0.24458	0.07919	-0.29996	0.10270	v/at
923	-1.40712	-0.41912	-2.06992	-1.60116	-1.21190	0.44868	1.04649	2.24448	2.93792	-0.04013	1.87240	-0.94305	0.47011	-0.61882	-1.49191	1.70279	-0.90770	0.44948	-0.65742	-1.09781	1.76549	-0.91521	0.52544	-0.62198	-1.23016	v/at
924	-2.36778	-1.89091	-2.66629	-1.80501	-1.90304	1.54215	1.81638	2.33120	4.71438	-1.48185	0.92243	-1.06791	0.55290	-0.65745	-1.96825	1.04320	-1.07634	0.55175	-0.74224	-1.98360	0.83873	-1.05422	0.61995	-0.67649	-2.17869	v/at
925	-1.45951	-0.28077	-1.92180	-1.79496	-1.38264	1.46285	1.82220	1.86787	2.10678	-0.37712	0.27367	-1.07948	0.59607	-0.66475	-2.12928	1.20799	-1.15530	0.63406	-0.77219	-2.39031	0.77216	-1.11097	0.67390	-0.69296	-2.35630	ac
926	-0.49886	-0.01752	-0.66478	-1.56191	-1.28759	1.00121	1.64551	1.02121	0.98002	0.41105	0.77575	-0.98825	0.59630	-0.64800	-1.58712	1.48939	-1.09045	0.63603	-0.76190	-1.86778	1.24445	-1.03873	0.66714	-0.68118	-1.63425	ac
927	0.82238	0.27189	0.93766	0.59358	-0.52443	-0.95860	-0.73065	-0.14697	0.02329	0.78330	1.54927	0.24200	-0.63312	0.21670	0.43585	1.11516	0.51566	-0.83315	0.45704	0.68643	1.24831	0.26535	-0.43134	0.13556	0.57627	v/at
928	0.60996	0.46702	1.39725	1.06953	-0.29957	-1.45907	-0.78961	-0.14421	-0.40375	0.68984	1.50905	0.27326	-0.73695	0.33552	0.45421	0.80309	0.27857	-0.57302	0.29930	0.71895	1.19272	0.23669	-0.45147	0.19403	0.57573	v/at
929	-0.27670	-0.23343	0.21265	0.50948	0.96650	-0.47137	-0.25366	-0.10890	-0.42360	-0.69537	0.06781	0.36002	-1.08430	0.54688	0.44586	-0.35213	1.10981	-1.53404	0.87471	0.80955	-0.37724	0.73819	-0.95069	0.46172	0.72775	v/at
930	0.01676	-0.15351	-0.68231	-1.08834	-0.92158	1.20439	1.38630	0.01999	0.20113	0.46908	-0.95008	-0.35282	0.80459	-0.54969	-0.25016	-1.06555	-0.79498	0.71390	-0.72787	-0.58400	-0.57060	-0.75183	0.72723	-0.65385	-0.55679	ac
931	0.52631	0.06322	1.44085	0.22626	-0.22226	0.06708	-0.20312	-0.80224	-0.70256	0.23773	-0.52285	0.19220	0.37113	-0.16810	0.75895	-0.62074	-0.13974	0.60123	-0.32802	0.53928	-0.27330	-0.04576	0.44362	-0.25861	0.58570	v/at
932	0.38656	0.12631	1.18871	0.05526	0.60791	0.37481	-0.26714	-1.32259	-0.84924	-0.40499	-1.09574	0.02570	0.61261	-0.26427	0.62756	-1.17369	-0.14951	0.74063	-0.35650	0.53592	-0.87901	-0.08861	0.59243	-0.30641	0.53365	v/at
933	0.17134	-0.55301	1.74999	1.40004	-0.34013	-0.88590	-0.54709	-0.36243	-0.45012	-0.10782	-0.41542	0.98411	-0.41472	0.42035	1.12325	-0.75385	0.72764	-0.00022	0.35663	1.00466	-0.48227	0.72937	-0.31201	0.30606	1.01153	v/at
934	1.59837	0.09271	1.70807	0.57052	-0.98471	-0.64825	-0.62600	-0.14743	-0.54687	0.95194	-0.32653	0.35197	0.56601	-0.05321	0.86269	-0.63664	0.11614	0.62401	-0.16396	0.73910	-0.19499	0.26350	0.46034	-0.10455	0.79825	v/at
935	-0.13791	-0.77493	1.67577	1.61257	0.57253	-0.30300	-0.61108	-1.12087	-0.84125	-1.27509	-1.00280	0.61975	0.01621	0.10564	1.00721	-1.70527	0.76633	0.39086	0.20770	1.05738	-1.39259	0.73684	0.21127	0.11607	1.07368	v/at
936	0.14013	-0.79404	1.51406	1.77555	-0.22130	-1.06077	-0.78068	-0.48561	-0.34075	-0.21246	-0.52910	1.31077	-0.80208	0.77755	1.21440	-1.02666	1.05964	-0.30813	0.65980	1.12511	-0.80242	1.13883	-0.62509	0.65012	1.17720	v/at
937	0.17755	-0.28730	1.35103	1.22711	-0.15162	-1.08051	-0.68941	-0.14354	-0.29741	0.05602	0.06069	0.91459	-0.69829	0.55166	1.04962	-0.37481	0.52071	-0.40376	0.30566	0.85539	-0.07918	0.65700	-0.61581	0.42614	0.90550	v/at
938	-0.02176	-0.61178	1.92709	1.77817	0.08993	-0.74298	-0.76978	-0.76303	-0.66885	-0.79147	-0.24189	1.22643	-0.89518	0.79875	1.18421	-0.91618	0.90901	-0.19481	0.44223	1.10738	-0.72094	1.05033	-0.47089	0.53154	1.16826	v/at
939	-1.14909	-0.33929	-0.90904	-0.83405	-0.10680	1.77035	1.54966	-0.05608	-0.12170	-0.83896	-0.63731	-0.69834	0.74700	-0.59223	-0.83898	-0.81464	-0.92773	0.64463	-0.73736	-0.86440	-0.52626	-0.86970	0.62544	-0.63434	-0.91184	ac
940	-0.07508	-0.79672	1.47337	1.36960	-0.06011	-0.48307	-0.36944	-0.39551	-0.35360	-0.84387	0.06018	1.24980	-1.00483	0.80390	1.13426	-0.57741	0.94465	-0.40905	0.53421	1.05857	-0.31059	1.02091	-0.67317	0.56511	1.09223	v/at
941	0.26099	-0.71153	2.07364	1.58779	-0.26515	-0.48690	-0.39609	-0.88012	-0.70134	-0.67751	-0.28641	1.48262	-0.07912	0.71846	1.35923	-0.99888	1.24177	0.54247	0.68379	1.22251	-0.55064	1.29305	0.05067	0.55974	1.28835	v/at
942	1.01910	0.23544	1.73359	1.48954	-0.68641	-1.17328	-0.81625	-0.51661	-0.47118	0.34506	-0.08296	2.12543	-0.97644	1.61072	1.49256	-0.78961	1.78263	-0.05976	1.41832	1.38973	-0.31363	1.96492	-0.78820	1.40924	1.42590	v/at
943	-1.69951	-1.07257	-2.16999	-1.49448	-0.88114	0.88552	1.37130	2.22306	2.73438	-0.80599	2.14306	-0.91748	0.40660	-0.58801	-1.58590	1.90587	-0.59314	0.23267	-0.56883	-0.31666	1.86106	-0.79566	0.38097	-0.55860	-1.00144	hid
944	1.96350	1.20501	0.47393	0.97664	-0.79302	-1.85938	-1.37230	0.35280	0.08588	1.40751	0.43116	2.56978	-2.52550	2.46544	1.33685	-0.12361	2.66189	-2.37389	2.82686	1.34887	0.01833	2.72739	-2.57155	2.65037	1.37502	v/at
945	-1.04357	0.33203	-1.89989	-1.59779	-0.84059	0.29355	1.23603	2.02025	1.82607	0.32287	1.69103	-0.73724	0.17206	-0.42756	-1.12495	1.48645	-0.60497	0.08229	-0.38321	-0.63213	1.41688	-0.68653	0.09822	-0.35156	-1.03615	hid
946	-1.31052	-0.37075	-1.58115	-1.13360	-0.51150	0.98054	1.06708	1.44477	1.33074	-0.48375	1.49056	-0.76434	0.39764	-0.53612	-0.65020	1.67920	-0.17102	-0.22673	-0.21451	-0.16475	1.47040	-0.48247	0.08316	-0.37958	-0.45750	hid
947	0.84386	-0.55889	2.07123	1.46117	-0.36884	-1.08393	-1.14841	-0.69273	-0.59932	0.46012	-0.00345	1.72240	-0.78541	1.24925	1.39524	-0.57021	1.37709	-0.21186	1.02032	1.28165	-0.12787	1.61541	-0.71698	1.12265	1.32374	v/at
948	-1.17039	-0.48242	-1.52427	-1.23650	-1.03778	0.62603	1.78469	1.88331	1.46052	-0.11976	2.02123	-0.90459	0.37065	-0.54427	-1.37771	1.88048	-0.73813	0.12751	-0.51353	-0.78175	1.72412	-0.81873	0.30569	-0.49076	-1.19661	hid
949	1.37904	1.17265	0.04379	-1.07462	-1.53043	0.40943	1.11329	-0.24370	0.03636	1.44311	-0.34169	-0.54018	0.80188	-0.54568	-0.22773	-0.37019	-0.85973	0.74411	-0.71404	-0.67826	0.14733	-0.73167	0.76282	-0.62198	-0.44609	ac
950	1.75826	1.41923	-0.78492	-1.68343	0.01574	1.00786	-0.45813	-0.37196	-0.63347	1.56093	-0.25623	-0.67228	0.71095	-0.53686	-0.42509	-0.69876	-0.84799	0.81769	-0.67875	-0.65964	0.01349	-0.69302	0.85877	-0.58588	-0.44703	ac
951	0.91699	1.58576	-0.12375	-0.79539	-1.41294	0.53550	1.56499	-0.07958	-0.38492	0.88729	-0.70570	-0.70084	0.81801	-0.57087	-0.53397	-0.79466	-0.92875	0.78481	-0.72189	-0.95190	-0.26605	-0.80717	0.81191	-0.63675	-0.72556	ac
952	1.10564	0.74937	1.79188	0.52645	-0.62103	-0.26385	-0.35170	-1.12268	-0.76309	0.50053	-0.82620	0.90109	0.32182	0.33696	1.16549	-0.79664	0.74310	0.45856	0.33867	1.08412	-0.48669	0.81570	0.16387	0.37329	1.11513	v/at
953	1.94555	1.29762	0.10239	0.15823	-1.07471	-1.27007	-0.74758	0.62523	0.38223	1.43773	-0.26633	3.81020	-5.21160	5.18747	1.44866	-0.50678	3.54480	-3.89092	4.80171	1.30721	-0.63800	3.81285	-5.11511	5.47520	1.50997	v/at
954	0.95372	1.00220	-0.03443	0.29034	0.45933	-0.57443	-0.79953	-0.62440	-0.47540	0.45064	-0.19475	2.45343	-3.66833	3.82381	1.36573	-0.48536	1.93163	-2.11125	2.50676	1.34607	-0.48421	2.26240	-2.97233	3.24829	1.42321	v/at
955	0.94268	0.75441	1.05162	0.92233	-0.77312	-0.92403	-0.88579	0.02053	0.04040	0.35900	-0.97452	2.51462	-2.62725	2.66573	1.47154	-0.99341	2.12975	-2.08933	2.36733	1.30916	-1.09937	2.36099	-2.64613	2.67594	1.44328	v/at
956	0.69666	0.81898	1.23529	-0.14163	0.03657	0.45294	-0.02072	-1.24150	-0.99673	0.11499	-1.44582	0.32135	0.63353	-0.13888	0.84631	-1.16781	0.19413	0.66484	-0.16775	0.77358	-0.95594	0.21894	0.53687	-0.13892	0.77791	v/at
957	0.73028	0.65446	0.38143	-0.98709	-1.03252	0.53214	0.99134	0.14704	-0.24802	0.87166	-0.76185	-0.51567	0.64148	-0.58443	-0.18979	-0.38112	-0.76923	0.62198	-0.71493	-0.40701	-0.10363	-0.73196	0.65896	-0.64209	-0.36840	ac
958	0.61400	0.20613	0.67813	1.00069	-0.60772	-0.86190	-0.77583	-0.01187	0.21130	0.22478	-0.94727	2.64237	-2.85349	2.76344	1.41500	-0.83138	2.44471	-2.75246	2.74794	1.22485	-1.05373	2.49131	-2.85076	2.67026	1.34655	v/at
959	0.29401	-0.79440	1.44307	1.23496	0.20447	-0.33968	-0.66818	-1.10152	-0.54584	-0.50038	-1.14226	2.28129	-1.60825	2.03536	1.51639	-1.15172	1.74377	-1.17791	1.56178	1.28905	-1.03591	1.97029	-1.62855	1.77053	1.41423	v/at
960	0.28110	-0.45742	0.68049	-0.63417	-0.88961	0.66565	1.70960	-0.08472	-0.63802	0.43465	-1.28971	-0.84900	0.70015	-0.63151	-0.90977	-1.01640	-1.00524	0.67432	-0.75528	-1.06992	-0.72308	-0.94190	0.69974	-0.67869	-0.98967	ac
961	1.27776	0.90615	-0.27124	0.07961	-1.09916	-1.12556	-0.65484	1.01752	1.13214	0.89292	-0.67051	2.70667	-3.75124	3.19763	1.10245	-0.65621	2.89483	-3.89774	3.56974	0.89943	-1.01360	2.75276	-3.72206	3.28812	1.13274	v/at
